master_product_id,canonical_name,representative_name,primary_barcode,barcodes,barcode_norms,representative_image_url,image_keys,stores_count,stores,offers_count,match_methods,needs_review,review_reason,offer_names,offer_units
MP001465,Biopont bio gluténmentes sóspálcika 45 g,Biopont bio gluténmentes sóspálcika 45 g,5998858706562,05998858706562;05998858706579;5998858706562;5998858706579,5998858706562;5998858706579,https://imageproxy.wolt.com/assets/6679420865e31436d80aa919,https://digitalcontent.api.tesco.com/v2/media/ghs/24727f4d-a308-48c3-8036-cbef30c787a8/b5515ddb-bdfd-4381-b9b1-ff145f50f021_115244973.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/c05fd08c-1ed1-4769-865d-5384f89a8e82/702f949b-b5a9-449a-b2dd-a819c9852652_1348646665.jpeg;https://imageproxy.wolt.com/assets/6679420865e31436d80aa919;https://imageproxy.wolt.com/assets/667942257cb0090848aca0e0,2,Spar;Tesco,4,same_barcode;same_exact_name;same_name_core_compatible_pack,true,több_normalizált_vonalkód;több_ajánlat_azonos_boltból,Biopont bio gluténmentes sóspálcika 45 g | Biopont bio gluténmentes sóspálcika 45 g | Biopont bio gluténmentes dekor-sós sóspálcika 45 g | Biopont bio gluténmentes sóspálcika 45 g,Spar: 45.0 g | Spar: 45.0 g | Tesco: 45.0 g | Tesco: 45.0 g
MP001513,BioStop irtószermentes ruhamoly csapda 2 db,BioStop irtószermentes ruhamoly csapda 2 db,5997378710110,05997378710110;5997378710110,5997378710110,https://imageproxy.wolt.com/assets/689b834587a8f04a4a7d94a4,https://digitalcontent.api.tesco.com/v2/media/ghs/534fb486-5763-4732-a122-535e3e9fe545/248d2c1f-2583-4992-bb8b-3ee1c49d5fa9.jpeg;https://imageproxy.wolt.com/assets/689b834587a8f04a4a7d94a4,3,Prima;Spar;Tesco,3,same_barcode;same_exact_name;same_image_key;same_name_core_compatible_pack,true,eltérő_kiszerelési_egység,BioStop irtószermentes ruhamoly csapda 2 db | BioStop irtószermentes ruhamoly csapda 2 db | BioStop irtószermentes ruhamoly csapda 2 db,Spar: 130.0 g | Prima: 130.0 g | Tesco: 2.0 db
MP001514,BioStop irtószermentes élelmiszermoly csapda 2 db,BioStop irtószermentes élelmiszermoly csapda 2 db,5997378712107,05997378712107;5997378712107,5997378712107,https://imageproxy.wolt.com/assets/689b8349f18c6aaa80309fda,https://digitalcontent.api.tesco.com/v2/media/ghs/f3bab393-ba59-4a76-b349-afbf4903d16f/8c112553-2e37-421b-b12f-828eb14c9501.jpeg;https://imageproxy.wolt.com/assets/689b8349f18c6aaa80309fda,3,Prima;Spar;Tesco,3,same_barcode;same_exact_name;same_image_key;same_name_core_compatible_pack,true,eltérő_kiszerelési_egység,BioStop irtószermentes élelmiszermoly csapda 2 db | BioStop irtószermentes élelmiszermoly csapda 2 db | BioStop irtószermentes élelmiszermoly csapda 2 db,Spar: 130.0 g | Prima: 130.0 g | Tesco: 2.0 db
MP001600,Blikk Extra Receptek,Blikk Extra Receptek,9772062919002,09772062919002;9772062919002,9772062919002,https://imageproxy.wolt.com/assets/6936c53cb0f2d0c0d8d5a0a4,https://digitalcontent.api.tesco.com/v2/media/ghs/c4f8ce80-33c3-44bf-85c7-2b37bb5595bf/b96fcb98-51c0-4f10-9b67-41c0d35adb07_571708505.jpeg;https://imageproxy.wolt.com/assets/6936c53cb0f2d0c0d8d5a0a4,2,Prima;Tesco,2,same_barcode;same_exact_name,true,eltérő_kiszerelési_egység,Blikk Extra Receptek | Blikk Extra Receptek,Prima: 60.0 g | Tesco: 1.0 db
MP001601,Blikk Nők,Blikk Nők,9771786743009,09771786743009;9771786743009,9771786743009,https://imageproxy.wolt.com/assets/696a2f946a75fe7e17cfbdad,https://digitalcontent.api.tesco.com/v2/media/ghs/65b7c8a1-3ca0-44f6-8ceb-e3270d53c0b0/61229fc9-aa16-4c9b-995a-585a549487f9_1626221050.jpeg;https://imageproxy.wolt.com/assets/696a2f946a75fe7e17cfbdad,2,Prima;Tesco,2,same_barcode;same_exact_name,true,eltérő_kiszerelési_egység,Blikk Nők | Blikk Nők,Prima: 58.0 g | Tesco: 1.0 db
MP001648,"Bock Ermitage Villányi classicus száraz vörösbor 14,5% 750 ml","Bock Ermitage Villányi classicus száraz vörösbor 14,5% 750 ml",5999042100104,05999042102177;5999042100104,5999042100104;5999042102177,https://imageproxy.wolt.com/assets/6818ff2458425492357cfca1,https://digitalcontent.api.tesco.com/v2/media/ghs/bf58009e-fc5d-4285-b03a-846d7a22dc03/19d1be1b-4aac-46c2-a125-f192fc941405.jpeg;https://imageproxy.wolt.com/assets/6818ff2458425492357cfca1,2,Spar;Tesco,2,same_exact_name;same_name_core_compatible_pack,true,több_normalizált_vonalkód,"Bock Ermitage Villányi classicus száraz vörösbor 14,5% 750 ml | Bock Ermitage Villányi classicus száraz vörösbor 14,5% 750 ml",Spar: 750.0 ml | Tesco: 750.0 ml
MP001653,Bock Villányi Cabernet Sauvignon classicus száraz vörösbor 14% 750 ml,Bock Villányi Cabernet Sauvignon classicus száraz vörösbor 14% 750 ml,5999042101309,05999042102870;5999042101309,5999042101309;5999042102870,https://imageproxy.wolt.com/assets/689b93cc87a8f04a4a7da78d,https://digitalcontent.api.tesco.com/v2/media/ghs/30c3e8e6-c936-44d4-a3b3-35d1c4210bec/f1673694-a571-4286-8ce8-a4d86459add8.jpeg;https://imageproxy.wolt.com/assets/689b93cc87a8f04a4a7da78d,2,Spar;Tesco,2,same_exact_name;same_name_core_compatible_pack,true,több_normalizált_vonalkód,Bock Villányi Cabernet Sauvignon classicus száraz vörösbor 14% 750 ml | Bock Villányi Cabernet Sauvignon classicus száraz vörösbor 14% 750 ml,Spar: 750.0 ml | Tesco: 750.0 ml
MP001657,Bock Villányi Portagéza classicus száraz vörösbor 12% 750 ml,Bock Villányi Portagéza classicus száraz vörösbor 12% 750 ml,5999042100241,05999042103068;5999042100241,5999042100241;5999042103068,https://imageproxy.wolt.com/assets/6818ff2858425492357cfcaf,https://digitalcontent.api.tesco.com/v2/media/ghs/27f6f73a-1576-4a0f-9cdd-c8c9c8db478d/7e8a95ff-65b8-4b81-a620-b9a6b18f5900.jpeg;https://imageproxy.wolt.com/assets/6818ff2858425492357cfcaf,2,Spar;Tesco,2,same_name_core_compatible_pack,true,több_normalizált_vonalkód,"Bock Villányi PortaGéza classicus száraz vörösbor 12,5% 750 ml | Bock Villányi Portagéza classicus száraz vörösbor 12% 750 ml",Spar: 750.0 ml | Tesco: 750.0 ml
MP001743,Bonduelle Bon Menu Chili Red Bean in Hot Mexican Sauce 430 g,Bonduelle Bon Menu Chili Red Bean in Hot Mexican Sauce 430 g,3083680090742,03083680090742;3083680090742,3083680090742,https://imageproxy.wolt.com/assets/667947618cf5dc22349d7efb,https://digitalcontent.api.tesco.com/v2/media/ghs/e3721d44-f529-47a6-84dd-e13d19543cce/aae0cc72-95b0-4533-941c-205d9662def6.jpeg;https://imageproxy.wolt.com/assets/667947618cf5dc22349d7efb,3,Prima;Spar;Tesco,3,same_barcode;same_exact_name;same_image_key;same_name_core_compatible_pack,true,eltérő_kiszerelés_g,Bonduelle Bon Menu Chili Red Bean in Hot Mexican Sauce 430 g | Bonduelle Bon Menu Chili Red Bean in Hot Mexican Sauce 430 g | Bonduelle Bon Menu Chili vörösbab csípős mexikói mártásban 430 g,Spar: 200.0 g | Prima: 200.0 g | Tesco: 430.0 g
MP001745,Bonduelle Bon Menu Mexicana Red Bean with Corn in Mild Mexican Sauce 430 g,Bonduelle Bon Menu Mexicana Red Bean with Corn in Mild Mexican Sauce 430 g,3083680495882,03083680495882;3083680495882,3083680495882,https://imageproxy.wolt.com/assets/6679476311daf54b0d99a6a7,https://digitalcontent.api.tesco.com/v2/media/ghs/75451f4f-6a7d-459d-adef-01c110ab5177/294be60d-bba5-4617-a12b-917f9919450e.jpeg;https://imageproxy.wolt.com/assets/6679476311daf54b0d99a6a7,3,Prima;Spar;Tesco,3,same_barcode;same_exact_name;same_image_key;same_name_core_compatible_pack,true,eltérő_kiszerelés_g,"Bonduelle Bon Menu Mexicana Red Bean with Corn in Mild Mexican Sauce 430 g | Bonduelle Bon Menu Mexicana Red Bean with Corn in Mild Mexican Sauce 430 g | Bonduelle Bon Menu Mexicana vörösbab kukoricával, enyhe mexikói mártásban 430 g",Spar: 200.0 g | Prima: 200.0 g | Tesco: 430.0 g
MP001747,Bonduelle bébirépa 400 g,Bonduelle bébirépa 400 g,3083680026154,03083680026154;3083680026154,3083680026154,https://imageproxy.wolt.com/assets/689b70cb9bbcfa1dc39baf80,https://digitalcontent.api.tesco.com/v2/media/ghs/fd045ae0-27dd-4822-8348-43831213bde9/efb80e56-0024-4dea-820e-f36323012689.jpeg;https://imageproxy.wolt.com/assets/689b70cb9bbcfa1dc39baf80,3,Prima;Spar;Tesco,3,same_barcode;same_exact_name;same_image_key;same_name_core_compatible_pack,true,eltérő_kiszerelés_g,Bonduelle bébirépa 400 g | Bonduelle bébirépa 400 g | Bonduelle bébirépa 400 g,Spar: 265.0 g | Prima: 265.0 g | Tesco: 400.0 g
MP001754,Bonduelle ecetes csemegeuborka 3-6 cm 550 g,Bonduelle ecetes csemegeuborka 3-6 cm 550 g,3083680498012,03083680498012;03083680579698;3083680498012;3083680579698,3083680498012;3083680579698,https://imageproxy.wolt.com/assets/69ef4215126eb988a8919e64,https://digitalcontent.api.tesco.com/v2/media/ghs/7cb43d20-d348-43ac-9f6a-8c94f9cc4efb/01704bd1-6e21-43e4-97d6-b480bad1599c.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/bf9d35b6-416d-4aa5-896f-59161e651bed/1ef1d89c-0382-4e57-ae71-42d7185da5e3.jpeg;https://imageproxy.wolt.com/assets/69ef4213126eb988a8919e54;https://imageproxy.wolt.com/assets/69ef4215126eb988a8919e64,3,Prima;Spar;Tesco,6,same_barcode;same_exact_name;same_image_key;same_name_core_compatible_pack,true,több_normalizált_vonalkód;több_ajánlat_azonos_boltból;eltérő_kiszerelés_g;azonos_kép_eltérő_vonalkód,Bonduelle ecetes csemegeuborka 3-6 cm 550 g | Bonduelle ecetes csemegeuborka 5-8 cm 680 g | Bonduelle ecetes csemegeuborka 3-6 cm 550 g | Bonduelle ecetes csemegeuborka 5-8 cm 680 g | Bonduelle ecetes csemegeuborka 3-6 cm 550 g | Bonduelle ecetes csemegeuborka 5-8 cm 680 g,Spar: 300.0 g | Spar: 370.0 g | Prima: 300.0 g | Prima: 370.0 g | Tesco: 550.0 g | Tesco: 680.0 g
MP001763,Bonduelle Gold szuperédes morzsolt csemegekukorica 340 g,Bonduelle Gold szuperédes morzsolt csemegekukorica 340 g,3083680053303,03083680053303;3083680053303;3083680996082,3083680053303;3083680996082,https://imageproxy.wolt.com/assets/68c2c2cfbd456827e99abce1,https://digitalcontent.api.tesco.com/v2/media/ghs/6511ddf0-8a8e-41c9-82d3-75dacd1810db/d1e77a23-2d23-42c4-90d1-0200cd0f1ec4.jpeg;https://imageproxy.wolt.com/assets/689bb3ec87a8f04a4a7ddbe6;https://imageproxy.wolt.com/assets/68c2c2cfbd456827e99abce1,3,Prima;Spar;Tesco,5,same_barcode;same_exact_name;same_image_key;same_name_core_compatible_pack,true,több_normalizált_vonalkód;több_ajánlat_azonos_boltból;azonos_kép_eltérő_vonalkód,Bonduelle Gold szuperédes morzsolt csemegekukorica 340 g | Bonduelle Gold szuperédes morzsolt csemegekukorica 2 x 170 g (340 g) | Bonduelle Gold szuperédes morzsolt csemegekukorica 2 x 170 g (340 g) | Bonduelle Gold szuperédes morzsolt csemegekukorica 340 g | Bonduelle Gold szuperédes morzsolt csemegekukorica 340 g,Spar: 340.0 g | Spar: 280.0 g | Prima: 280.0 g | Prima: 340.0 g | Tesco: 340.0 g
MP001787,Bonduelle Prémium mini egész csiperkegomba 280 g,Bonduelle Prémium mini egész csiperkegomba 280 g,3083681010251,03083681010251;3083681010251,3083681010251,https://imageproxy.wolt.com/assets/689b6ab4f18c6aaa80308773,https://digitalcontent.api.tesco.com/v2/media/ghs/ca23f192-6fcc-4fba-952c-f6f1fa2efd02/5ee4d475-0d50-4177-b7bc-42cc9ec8510d_535795645.jpeg;https://imageproxy.wolt.com/assets/689b6ab4f18c6aaa80308773,2,Prima;Tesco,2,same_barcode;same_exact_name,true,eltérő_kiszerelés_g,Bonduelle Prémium mini egész csiperkegomba 280 g | Bonduelle Prémium mini egész csiperkegomba 280 g,Prima: 170.0 g | Tesco: 280.0 g
MP001788,Bonduelle Prémium szeletelt csiperkegomba 280 g,Bonduelle Prémium szeletelt csiperkegomba 280 g,3083681007657,03083681007657;3083681007657,3083681007657,https://imageproxy.wolt.com/assets/689b6ab5f18c6aaa80308776,https://digitalcontent.api.tesco.com/v2/media/ghs/ef3fc3bc-b39f-44df-a2ea-2b196bccc39f/77cf732c-2b0d-46ae-98e2-87a765d5738d_1658919512.jpeg;https://imageproxy.wolt.com/assets/689b6ab5f18c6aaa80308776,2,Spar;Tesco,2,same_barcode;same_exact_name,true,eltérő_kiszerelés_g,Bonduelle Prémium szeletelt csiperkegomba 280 g | Bonduelle Prémium szeletelt csiperkegomba 280 g,Spar: 170.0 g | Tesco: 280.0 g
MP001791,Bonduelle szeletelt ecetes cékla 540 g,Bonduelle szeletelt ecetes cékla 540 g,3083680719025,03083680719025;3083680719025,3083680719025,https://imageproxy.wolt.com/assets/69de80c9ddef9b56faf8ec63,https://digitalcontent.api.tesco.com/v2/media/ghs/08a6de1c-7c43-40bf-b2f0-5c9d505114e8/8a7b7174-8913-4ce2-8a1a-f18fa9451474.jpeg;https://imageproxy.wolt.com/assets/69de80c9ddef9b56faf8ec63,3,Prima;Spar;Tesco,3,same_barcode;same_exact_name;same_image_key;same_name_core_compatible_pack,true,eltérő_kiszerelés_g,Bonduelle szeletelt ecetes cékla 540 g | Bonduelle szeletelt ecetes cékla 540 g | Bonduelle szeletelt ecetes cékla 540 g,Spar: 300.0 g | Prima: 300.0 g | Tesco: 540.0 g
MP001802,Bonduelle vörösbab 400 g,Bonduelle vörösbab 400 g,3083680009508,03083680009508;03083680510233;3083680009508;3083680510233;3083681023602,3083680009508;3083680510233;3083681023602,https://imageproxy.wolt.com/assets/68c2c2cdbd456827e99abcdd,https://digitalcontent.api.tesco.com/v2/media/ghs/3e3084d4-55b0-4c17-b66d-e94f7b799802/9ae6da43-9ffa-43db-b3f2-a9812a82a1ac.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/95fb9a0a-2b72-4342-8df8-40c662aeddf7/b44dd00f-67ae-4a8f-824d-8d0f9d8d19cd.jpeg;https://imageproxy.wolt.com/assets/689bb768f18c6aaa8030d9eb;https://imageproxy.wolt.com/assets/68c2c2cdbd456827e99abcdd;https://imageproxy.wolt.com/assets/6a0ebd7f5741f55a12abbf9b,3,Prima;Spar;Tesco,6,same_barcode;same_exact_name;same_image_key;same_name_core_compatible_pack,true,több_normalizált_vonalkód;több_ajánlat_azonos_boltból;eltérő_kiszerelés_g;azonos_kép_eltérő_vonalkód,Bonduelle vörösbab 400 g | Bonduelle vörösbab 800 g | Bonduelle vörösbab 545 g | Bonduelle vörösbab 400 g | Bonduelle vörösbab 400 g | Bonduelle vörösbab 800 g,Spar: 400.0 g | Spar: 500.0 g | Prima: 340.0 g | Prima: 400.0 g | Tesco: 400.0 g | Tesco: 800.0 g
MP001803,Bonduelle zöldborsó 200 g,Bonduelle zöldborsó 200 g,3083680538404,03083680538404;3083680538404,3083680538404,https://imageproxy.wolt.com/assets/69eb4d7acbbf5c0b40d4d5a4,https://digitalcontent.api.tesco.com/v2/media/ghs/df3c1772-f111-42b7-ad89-1697a3cae59b/4b5d3701-d217-417f-9539-20630788f63b.jpeg;https://imageproxy.wolt.com/assets/69eb4d7acbbf5c0b40d4d5a4,3,Prima;Spar;Tesco,3,same_barcode;same_exact_name;same_image_key;same_name_core_compatible_pack,true,eltérő_kiszerelés_g,Bonduelle zöldborsó 200 g | Bonduelle zöldborsó 200 g | Bonduelle zöldborsó 200 g,Spar: 130.0 g | Prima: 130.0 g | Tesco: 200.0 g
MP001804,Bonduelle zöldborsó 400 g,Bonduelle zöldborsó 400 g,3083680004244,03083680004244;3083680004244;3083680466950;3083681023640,3083680004244;3083680466950;3083681023640,https://imageproxy.wolt.com/assets/68c2c2cabd456827e99abcd4,https://digitalcontent.api.tesco.com/v2/media/ghs/08c9f216-3456-453a-97d4-ef01ee76637e/0fbc4c59-f847-4228-86d3-7928254b0ad9.jpeg;https://imageproxy.wolt.com/assets/68c2c2cabd456827e99abcd4;https://imageproxy.wolt.com/assets/69ef4214126eb988a8919e57;https://imageproxy.wolt.com/assets/6a0ebd7d5741f55a12abbf99,3,Prima;Spar;Tesco,6,same_barcode;same_exact_name;same_image_key;same_name_core_compatible_pack,true,több_normalizált_vonalkód;több_ajánlat_azonos_boltból;azonos_kép_eltérő_vonalkód,Bonduelle zöldborsó 400 g | Bonduelle zöldborsó 530 g | Bonduelle zöldborsó 530 g | Bonduelle zöldborsó 400 g | Bonduelle zöldborsó 545 g | Bonduelle zöldborsó 400 g,Spar: 400.0 g | Spar: 375.0 g | Prima: 375.0 g | Prima: 400.0 g | Prima: 360.0 g | Tesco: 400.0 g
MP001805,Bonduelle zöldborsó 800 g,Bonduelle zöldborsó 800 g,3083680004275,03083680004275;3083680004275,3083680004275,https://imageproxy.wolt.com/assets/689bb76687a8f04a4a7de4d7,https://digitalcontent.api.tesco.com/v2/media/ghs/bd1739a3-1173-4ffa-bc7b-423c8004c96d/362abb5b-0c6a-4c5b-9c0d-851dd2414a3b.jpeg;https://imageproxy.wolt.com/assets/689bb76687a8f04a4a7de4d7,3,Prima;Spar;Tesco,3,same_barcode;same_exact_name;same_image_key;same_name_core_compatible_pack,true,eltérő_kiszerelés_g,Bonduelle zöldborsó 800 g | Bonduelle zöldborsó 800 g | Bonduelle zöldborsó 800 g,Spar: 530.0 g | Prima: 530.0 g | Tesco: 800.0 g
MP001833,"Borsodi világos sör 4,5% 0,5 l","Borsodi világos sör 4,5% 0,5 l",59969921,00000059969921;05998817520567;59969921,59969921;5998817520567,https://imageproxy.wolt.com/assets/689b7ff09bbcfa1dc39bc03e,https://digitalcontent.api.tesco.com/v2/media/ghs/fbb00be4-4d97-4440-8ca3-c9479997eaee/752f15a1-6dd3-4188-acf9-35ad1a1b5a9a.jpeg;https://digitalcontent.api.tesco.com/v2/media/ghs/ffb1203e-5362-4f06-acc7-e11b16bfb5c6/9deb8c78-5743-4a49-8b0d-df0a76be1f7f_863491918.jpeg;https://imageproxy.wolt.com/assets/689b7ff09bbcfa1dc39bc03e,3,Prima;Spar;Tesco,4,same_barcode;same_exact_name;same_image_key;same_name_core_compatible_pack,true,több_normalizált_vonalkód;több_ajánlat_azonos_boltból;azonos_kép_eltérő_vonalkód,"Borsodi világos sör 4,5% 0,5 l | Borsodi világos sör 4,5% 0,5 l | Borsodi világos sör 4,5% 0,5 l | Borsodi világos sör 4,5% 0,5 l",Spar: 500.0 ml | Prima: 500.0 ml | Tesco: 500.0 ml | Tesco: 500.0 ml
MP002007,Burg Ecet ételecet 10% 1 l,Burg Ecet ételecet 10% 1 l,8594006880664,8594006880664;8594006880701,8594006880664;8594006880701,https://imageproxy.wolt.com/assets/689ba43bf18c6aaa8030d0cd,https://imageproxy.wolt.com/assets/689ba43bf18c6aaa8030d0cb;https://imageproxy.wolt.com/assets/689ba43bf18c6aaa8030d0cd,2,Prima;Spar,4,same_barcode;same_exact_name;same_image_key;same_name_core_compatible_pack,true,több_normalizált_vonalkód;több_ajánlat_azonos_boltból;azonos_kép_eltérő_vonalkód,Burg Ecet ételecet 10% 1 l | Burg Ecet ételecet 20% 1 l | Burg Ecet ételecet 10% 1 l | Burg Ecet ételecet 20% 1 l,Spar: 1000.0 ml | Spar: 1000.0 ml | Prima: 1000.0 ml | Prima: 1000.0 ml
MP002222,Carefree Cotton Feel Flexiform tisztasági betét friss illattal 30 db,Carefree Cotton Feel Flexiform tisztasági betét friss illattal 30 db,3574660181425,03574660181425;3574660181425,3574660181425,https://imageproxy.wolt.com/assets/68d5371c35cd665795fd49b2,https://digitalcontent.api.tesco.com/v2/media/ghs/ec3fa841-90b0-48cf-9486-1f0817d513fb/c6b4bc3e-5ed1-46ce-8055-b78aec803be1_1939373922.jpeg;https://imageproxy.wolt.com/assets/68d5371c35cd665795fd49b2,2,Spar;Tesco,2,same_barcode;same_exact_name,true,eltérő_kiszerelési_egység,Carefree Cotton Feel Flexiform tisztasági betét friss illattal 30 db | Carefree Cotton Feel Flexiform tisztasági betét friss illattal 30 db,Spar: 70.0 g | Tesco: 30.0 db
MP002223,Carefree Cotton Feel Flexiform tisztasági betét friss illattal 56 db,Carefree Cotton Feel Flexiform tisztasági betét friss illattal 56 db,3574661482187,03574661482187;3574661482187,3574661482187,https://imageproxy.wolt.com/assets/68d536f135cd665795fd4944,https://digitalcontent.api.tesco.com/v2/media/ghs/ac992a93-ce91-4def-b824-00012b7ca166/8012b0ea-51d0-4d43-90fd-8fc080dbe0df_2094764696.jpeg;https://imageproxy.wolt.com/assets/68d536f135cd665795fd4944,2,Spar;Tesco,2,same_barcode;same_exact_name,true,eltérő_kiszerelési_egység,Carefree Cotton Feel Flexiform tisztasági betét friss illattal 56 db | Carefree Cotton Feel Flexiform tisztasági betét friss illattal 56 db,Spar: 125.0 g | Tesco: 56.0 db
MP002224,Carefree Cotton Feel Flexiform tisztasági betét friss illattal 76 db,Carefree Cotton Feel Flexiform tisztasági betét friss illattal 76 db,3574661681238,03574661681238;3574661681238,3574661681238,https://imageproxy.wolt.com/assets/68d5371b35cd665795fd49ae,https://digitalcontent.api.tesco.com/v2/media/ghs/d185b178-3d52-44da-b67e-3264f7c4b5ed/38750ea0-8bf4-489b-ac4a-9bcc6587e0c0_287467148.jpeg;https://imageproxy.wolt.com/assets/68d5371b35cd665795fd49ae,2,Spar;Tesco,2,same_barcode;same_exact_name,true,eltérő_kiszerelési_egység,Carefree Cotton Feel Flexiform tisztasági betét friss illattal 76 db | Carefree Cotton Feel Flexiform tisztasági betét friss illattal 76 db,Spar: 160.0 g | Tesco: 76.0 db
MP002225,Carefree Cotton Feel Flexiform tisztasági betét illatanyagmentes 30 db,Carefree Cotton Feel Flexiform tisztasági betét illatanyagmentes 30 db,3574661257044,03574661257044;3574661257044,3574661257044,https://imageproxy.wolt.com/assets/68d536ef35cd665795fd493f,https://digitalcontent.api.tesco.com/v2/media/ghs/8fa24f83-2a65-43ac-a0bb-7faa753c47d1/639e77a5-e509-49df-a4a7-a4ee832440db_421942823.jpeg;https://imageproxy.wolt.com/assets/68d536ef35cd665795fd493f,3,Prima;Spar;Tesco,3,same_barcode;same_exact_name;same_image_key;same_name_core_compatible_pack,true,eltérő_kiszerelési_egység,Carefree Cotton Feel Flexiform tisztasági betét illatanyagmentes 30 db | Carefree Cotton Feel Flexiform tisztasági betét illatanyagmentes 30 db | Carefree Cotton Feel Flexiform tisztasági betét illatanyagmentes 30 db,Spar: 75.0 g | Prima: 75.0 g | Tesco: 30.0 db
MP002226,Carefree Cotton Feel Flexiform tisztasági betét illatanyagmentes 56 db,Carefree Cotton Feel Flexiform tisztasági betét illatanyagmentes 56 db,3574661482194,03574661482194;3574661482194,3574661482194,https://imageproxy.wolt.com/assets/68d536ed35cd665795fd493a,https://digitalcontent.api.tesco.com/v2/media/ghs/1ab1332d-00b1-4047-837d-c5442f03fb61/610ba2b2-3b8f-4f3d-a5a6-1c89701e48c8_994814626.jpeg;https://imageproxy.wolt.com/assets/68d536ed35cd665795fd493a,2,Spar;Tesco,2,same_barcode;same_exact_name,true,eltérő_kiszerelési_egység,Carefree Cotton Feel Flexiform tisztasági betét illatanyagmentes 56 db | Carefree Cotton Feel Flexiform tisztasági betét illatanyagmentes 56 db,Spar: 125.0 g | Tesco: 56.0 db
