product_name,old_image,new_image,old_barcode,new_barcode,old_price,new_price
Nutella B-Ready ropogós ostya kakaós mogyorókrémmel és búzakészítménnyel töltve 22 g,https://imageproxy.wolt.com/assets/689b9f2987a8f04a4a7db0dc,https://imageproxy.wolt.com/assets/69ceaef0d236006518ff41dd,8000500224281.0,8000500224281.0,249.0,264.0
Nádudvari glutén- és laktózmentes majorannás sertés májas 110 g,https://imageproxy.wolt.com/assets/66793cb8a1ccf4543499f4ee,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/5db0b...,5998202961616.0,5998202961616.0,349.0,158.0
Nádudvari glutén- és laktózmentes sertés májas 110 g,https://imageproxy.wolt.com/assets/66793daaa1ccf454349a09f7,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/5dab0...,5998202961609.0,5998202961609.0,349.0,158.0
Omnia Fusion Brazil & Colombia lágy & gyümölcsös szemes pörkölt kávé 900 g,https://imageproxy.wolt.com/assets/689bb34387a8f04a4a7dd997,https://imageproxy.wolt.com/assets/6943f4053f31751f2f338881,8711000587683.0,8711000587683.0,9599.0,9449.0
Omnia Fusion Brazil & Colombia lágy & gyümölcsös őrölt-pörkölt kávé 225 g,https://imageproxy.wolt.com/assets/689bb3429bbcfa1dc39beb58,https://imageproxy.wolt.com/assets/6943f4043f31751f2f33887f,8711000587713.0,8711000587713.0,2699.0,2834.0
Omnia Fusion Uganda & Kenya fűszeres & diós szemes pörkölt kávé 900 g,https://imageproxy.wolt.com/assets/689bb34287a8f04a4a7dd993,https://imageproxy.wolt.com/assets/6943f4063f31751f2f338882,8711000587744.0,8711000587744.0,9599.0,9449.0
Omnia Fusion Uganda & Kenya fűszeres & diós őrölt-pörkölt kávé 225 g,https://imageproxy.wolt.com/assets/689bb3429bbcfa1dc39beb59,https://imageproxy.wolt.com/assets/6943f4053f31751f2f338880,8711000587775.0,8711000587775.0,2699.0,2834.0
Paloma Classic őrölt-pörkölt kávé 225 g,https://imageproxy.wolt.com/assets/689ba5e09bbcfa1dc39bdab1,https://imageproxy.wolt.com/assets/6943f40b3f31751f2f338891,8711000499153.0,8711000499153.0,1999.0,1889.0
Paprika étkezési csípős db,https://imageproxy.wolt.com/assets/689b97cef18c6aaa8030bc75,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/15a96...,5999550508782.0,5999550508782.0,139.0,117.0
"Peroni Nastro Azzurro minőségi világos sör 5% 0,5 l",https://imageproxy.wolt.com/assets/689b7c289bbcfa1dc39bb8b3,https://imageproxy.wolt.com/assets/689b8e02f18c6aaa8030af2e,5901359154961.0,5998817313961.0,519.0,574.0
PICK Szalametti szeletelt csemege szalámi 70 g,https://imageproxy.wolt.com/assets/689bb62787a8f04a4a7de282,https://imageproxy.wolt.com/assets/69a03d4651a90bdd4c2c3a47,5998003163929.0,5998003163929.0,749.0,789.0
PICK Szalametti szeletelt paprikás szalámi 70 g,https://imageproxy.wolt.com/assets/689bb62787a8f04a4a7de27f,https://imageproxy.wolt.com/assets/69a03d4751a90bdd4c2c3a49,5998003163943.0,5998003163943.0,749.0,789.0
Pickwick eperízű zöld tea indiai citromfűvel 20 filter 30 g,https://imageproxy.wolt.com/assets/689b80f787a8f04a4a7d8fd5,https://imageproxy.wolt.com/assets/6989d3dbdf12ec286094ac3d,5997100003909.0,5997100003909.0,789.0,919.0
Pickwick erdeigyümölcsízű fekete tea 20 filter 30 g,https://imageproxy.wolt.com/assets/689ba5c39bbcfa1dc39bda7e,https://imageproxy.wolt.com/assets/6989d3dadf12ec286094ac3b,8711000278468.0,8711000278468.0,789.0,919.0
Pickwick Fruit Fusion gyümölcs- és gyógynövénytea az erdeigyümölcsök ízével 20 filter 35 g,https://imageproxy.wolt.com/assets/689ba5d19bbcfa1dc39bda96,https://imageproxy.wolt.com/assets/6989d3dfdf12ec286094ac40,8711000412169.0,8711000412169.0,789.0,919.0
Pickwick Gyerektea erdeigyümölcsízű rooibos tea erdeigyümölcs darabokkal 20 filter 40 g,https://imageproxy.wolt.com/assets/689b80fb87a8f04a4a7d8fdf,https://imageproxy.wolt.com/assets/69b2023e649ecdda9f3fe154,5997100022078.0,5997100022078.0,789.0,919.0
Pickwick Gyerektea málnaízű rooibos tea málnadarabokkal 20 filter 30 g,https://imageproxy.wolt.com/assets/689b80f887a8f04a4a7d8fd7,https://imageproxy.wolt.com/assets/698dc829a51adfa230b31c9b,5997100006948.0,5997100006948.0,789.0,919.0
Pickwick zöld tea 20 filter 30 g,https://imageproxy.wolt.com/assets/689ba5c687a8f04a4a7db898,https://imageproxy.wolt.com/assets/6989d3dfdf12ec286094ac41,8711000294215.0,8711000294215.0,789.0,919.0
Pikáns kacsamájkrém hízott kacsamájból 62 g,https://imageproxy.wolt.com/assets/689b8b51f18c6aaa8030a976,https://imageproxy.wolt.com/assets/68ff667c3548256996251439,5998304070582.0,5998304070582.0,329.0,354.0
Poco Loco Tortilla enyhén sózott kukoricachips 200 g,https://imageproxy.wolt.com/assets/689b784787a8f04a4a7d8522,https://imageproxy.wolt.com/assets/69833bef879d20d22ae7f12f,5412514333348.0,5412514333348.0,999.0,1079.0
Poco Loco Tortilla sajtos ízesítésű kukoricachips 200 g,https://imageproxy.wolt.com/assets/689b784587a8f04a4a7d851e,https://imageproxy.wolt.com/assets/69833bf0879d20d22ae7f130,5412514222246.0,5412514222246.0,999.0,1079.0
Podravka csemege ajvár 350 g,https://imageproxy.wolt.com/assets/689b6afff18c6aaa80308862,https://imageproxy.wolt.com/assets/69a97795f115f4a3251e87bd,3850104051029.0,3850104051029.0,1269.0,1390.0
Podravka csípős ajvár 350 g,https://imageproxy.wolt.com/assets/689b6afaf18c6aaa80308852,https://imageproxy.wolt.com/assets/69a97797f115f4a3251e87c2,3850104050565.0,3850104050565.0,1269.0,1390.0
"Pécsi Sör Prémium Meggy világos sör és meggy ízű szénsavas üdítőital keverék 4% 0,5 l",https://imageproxy.wolt.com/assets/689b8e6ff18c6aaa8030b00f,https://imageproxy.wolt.com/assets/6932d082fb724c46d5246fa2,5998817919521.0,5998817919521.0,469.0,524.0
Rama Crema növényi főzőkrém 15% 200 ml,https://imageproxy.wolt.com/assets/689bb4369bbcfa1dc39bec7d,https://imageproxy.wolt.com/assets/69d635b5f17312ee6578ee36,8719200275836.0,8719200275836.0,749.0,829.0
Rama Crema növényi habkrém 31% 200 ml,https://imageproxy.wolt.com/assets/689bb43487a8f04a4a7ddcfe,https://imageproxy.wolt.com/assets/69d635aff17312ee6578ee2f,8719200275867.0,8719200275867.0,799.0,889.0
REGNUM darált marhahús 400 g,https://imageproxy.wolt.com/assets/689b8fb8f18c6aaa8030b2e2,https://imageproxy.wolt.com/assets/699daf533eb3341f036f4b9f,5999033800433.0,5999033800433.0,2099.0,1829.0
REGNUM jalapenos sertésmájas 120 g,https://imageproxy.wolt.com/assets/689b95f387a8f04a4a7dab53,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/8e053...,5999139401398.0,5999139401398.0,329.0,191.0
REGNUM Kölyök májas 120 g,https://imageproxy.wolt.com/assets/689b961587a8f04a4a7dab8e,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/95f1a...,5999139404351.0,5999139404351.0,399.0,206.0
REGNUM marha bélszín steak csont nélkül,https://imageproxy.wolt.com/assets/689b6a17f18c6aaa80308584,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/2df31...,2004266090025.0,(nincs),9745.0,8474.5
REGNUM marha gulyáshús tálcás,https://imageproxy.wolt.com/assets/689b6a04f18c6aaa8030854a,https://imageproxy.wolt.com/assets/69e08e68488442231bbb4018,2003572140011.0,(nincs),4023.8,3496.18
REGNUM marha hátszín steak csont nélkül,https://imageproxy.wolt.com/assets/689b6a16f18c6aaa80308583,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/7438b...,2004266260022.0,(nincs),4596.0,3986.0
REGNUM Rib-eye steak tálcás,https://imageproxy.wolt.com/assets/689b6a0ff18c6aaa8030856d,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/b6867...,2004000660019.0,(nincs),4119.5,3579.95
REGNUM sertés pörkölthús tálcás,https://imageproxy.wolt.com/assets/689b6a0cf18c6aaa80308564,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/614ba...,2003963030013.0,(nincs),1668.87,1804.32
REGNUM sertéscsülök csont nélkül,https://imageproxy.wolt.com/assets/689b6a02f18c6aaa80308545,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/f7653...,2003556140013.0,(nincs),2308.9,2495.9
REGNUM Sertésmájas 120 g,https://imageproxy.wolt.com/assets/689b95f387a8f04a4a7dab54,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/8da18...,5999139401404.0,5999139401404.0,329.0,163.0
REGNUM sertésoldalas tálcás,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/f663e...,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/8f85b...,2002630970010.0,(nincs),1640.25,1506.75
REGNUM szeletelt marhapárizsi 100 g,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/fe3d5...,https://imageproxy.wolt.com/assets/69a948fd23e151913f3955d7,5999033899574.0,(nincs),330.0,342.0
REGNUM szeletelt prágai sonka 100 g,https://imageproxy.wolt.com/assets/6679393935e1b1789b047351,https://imageproxy.wolt.com/assets/689b93af87a8f04a4a7da741,5999033873536.0,5999033899598.0,639.0,599.0
REGNUM T-Bone steak tálcás,https://imageproxy.wolt.com/assets/689b6a0ff18c6aaa8030856c,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/92a91...,2004000650010.0,(nincs),3596.0,3125.6
Riceland Expressz Barna rizs 4 x 125 g (500 g),https://imageproxy.wolt.com/assets/689b845487a8f04a4a7d96e0,https://imageproxy.wolt.com/assets/69b2021d649ecdda9f3fe135,5997465300866.0,5997465300866.0,749.0,779.0
Roberto kenyér extra szűz olívaolajjal 400 g,https://imageproxy.wolt.com/assets/689ba00687a8f04a4a7db21f,https://imageproxy.wolt.com/assets/6921acf3a202ec651f11ed29,8003490037800.0,8003490037800.0,849.0,919.0
Rusztikus bagett kovásszal,https://wolt-menu-images-cdn.wolt.com/menu-images/6654467e27f761196caa9ef7/d5a26...,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/2ab5c...,(nincs),(nincs),649.0,714.0
S-Budget burgonya 5kg,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/01337...,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/cd098...,(nincs),(nincs),1622.0,1016.0
S-Budget csípőspaprikás ömlesztett sajt 100 g,https://imageproxy.wolt.com/assets/689b918b87a8f04a4a7da2b5,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/707ad...,5999033885591.0,5999033885591.0,249.0,135.0
S-Budget csípőspaprikás ömlesztett sajt 8 db 140 g,https://imageproxy.wolt.com/assets/689b919587a8f04a4a7da2c2,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/61bee...,5999033885874.0,5999033885874.0,399.0,318.0
S-Budget darált sertés- és marhahús mix 400 g,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/390fd...,https://imageproxy.wolt.com/assets/699daea114f2a96f9776cf69,(nincs),(nincs),1299.0,1404.0
S-Budget Friss csirke egészcomb,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/13c00...,https://imageproxy.wolt.com/assets/69e0a4200a27c28a24720246,5999550782496.0,(nincs),963.6,939.4
S-Budget Frissen Szeletelve szeletelt trappista sajt 300 g,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/6f6ef...,https://imageproxy.wolt.com/assets/69bbd7ce94e8ba0fb797db7f,5999033899710.0,5999033899710.0,840.0,950.0
"S-Budget félzsíros, félkemény trappista sajt",https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/2e55b...,https://imageproxy.wolt.com/assets/69bbd7ce94e8ba0fb797db7a,15999033886984.0,(nincs),3575.0,2665.0
S-Budget füstölt-főtt császárszalonna,https://imageproxy.wolt.com/assets/689b6c4a87a8f04a4a7d77a6,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/99800...,2004053700021.0,(nincs),1974.0,1884.0
S-Budget körte 1 kg,https://imageproxy.wolt.com/assets/689b95da87a8f04a4a7dab2c,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/78e1a...,5999139400766.0,5999139400766.0,899.0,606.0
S-Budget metélőhagymás ömlesztett sajt 100 g,https://imageproxy.wolt.com/assets/689b918b87a8f04a4a7da2b4,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/6d58c...,5999033885607.0,5999033885607.0,249.0,135.0
S-Budget májas sertésmájból 500 g,https://imageproxy.wolt.com/assets/689b9043f18c6aaa8030b3cc,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/56e23...,5999033875004.0,5999033875004.0,569.0,559.0
S-Budget narancs 2 kg,https://wolt-menu-images-cdn.wolt.com/menu-images/6654467e27f761196caa9ef7/48ab9...,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/7f46f...,(nincs),(nincs),1589.0,1249.0
S-Budget natúr ömlesztett sajt 8 db 140 g,https://imageproxy.wolt.com/assets/689b9192f18c6aaa8030b5fe,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/597ee...,5999033885843.0,5999033885843.0,399.0,318.0
S-Budget piros alma 2 kg,https://imageproxy.wolt.com/assets/689b910687a8f04a4a7da242,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/47903...,5999033881913.0,5999033881913.0,1299.0,856.0
S-Budget pulykasonkás ömlesztett sajt 100 g,https://imageproxy.wolt.com/assets/689b9188f18c6aaa8030b5f2,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/6d632...,5999033885584.0,5999033885584.0,249.0,135.0
S-Budget sertés darálthús 900 g,https://imageproxy.wolt.com/assets/689b8fb9f18c6aaa8030b2e6,https://imageproxy.wolt.com/assets/689b8fbb9bbcfa1dc39bc8b8,5999033800402.0,5999033810241.0,939.0,1900.0
S-Budget sonkás ömlesztett sajt 8 db 140 g,https://imageproxy.wolt.com/assets/689b9192f18c6aaa8030b5fd,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/597d7...,5999033885850.0,5999033885850.0,399.0,318.0
S-Budget szeletelt csemege karaj 100 g,https://imageproxy.wolt.com/assets/689b95d8f18c6aaa8030b98d,https://imageproxy.wolt.com/assets/69a8132a7d25f60394a132ba,5999139400476.0,(nincs),499.0,399.0
S-Budget szeletelt csemege szalámi 100 g,https://imageproxy.wolt.com/assets/689b95d59bbcfa1dc39bcc56,https://imageproxy.wolt.com/assets/69a8158523e151913f38fa11,5999139400452.0,(nincs),449.0,474.0
S-Budget szeletelt diákcsemege 100 g,https://imageproxy.wolt.com/assets/689b95d8f18c6aaa8030b990,https://imageproxy.wolt.com/assets/69a94825cbc8f577235a90c0,5999139400469.0,(nincs),599.0,474.0
S-Budget szeletelt paprikás szalámi 100 g,https://imageproxy.wolt.com/assets/689b95d49bbcfa1dc39bcc55,https://imageproxy.wolt.com/assets/69a8138fe2de7f22b84d8536,5999139400438.0,(nincs),449.0,474.0
"S-Budget szeletelt, füstölt, zsíros, ömlesztett sajt 100 g",https://imageproxy.wolt.com/assets/689b919cf18c6aaa8030b605,https://imageproxy.wolt.com/assets/69899aac4fe07fe9e189ba6e,5999033886079.0,(nincs),449.0,469.0
S-Budget Sülve-Főve Csirke csirke alsócomb,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/fec14...,https://imageproxy.wolt.com/assets/69e0853073316796ef9154c4,(nincs),(nincs),694.8,945.9
S-Budget Sülve-Főve Csirke csirke farhát,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/febda...,https://imageproxy.wolt.com/assets/69e08cf273316796ef91570d,(nincs),(nincs),371.45,308.75
S-Budget Sülve-Főve Csirke csirkecomb,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/febe5...,https://imageproxy.wolt.com/assets/69e084e8488442231bbb3c57,(nincs),(nincs),1084.0,1034.0
S-Budget Sülve-Főve Csirke friss bőrös csontos csirkemell,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/0c567...,https://imageproxy.wolt.com/assets/69e0a2d173316796ef91627c,5999550780263.0,5999550780263.0,1877.04,1877.04
S-Budget Sülve-Főve Csirke friss csirke felsőcomb,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/febda...,https://imageproxy.wolt.com/assets/69e0a216488442231bbb493a,(nincs),(nincs),824.5,729.3
S-Budget Sülve-Főve Csirke friss csirke mellfilé,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/13bff...,https://imageproxy.wolt.com/assets/69e0b28e0a27c28a24721652,5999550782526.0,5999550782526.0,2448.6,2175.8
S-Budget Sülve-Főve Csirke friss csirkeszárny,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/0131b...,https://imageproxy.wolt.com/assets/69e0a4af73316796ef9162f5,(nincs),(nincs),898.0,692.0
S-Budget Sülve-Főve Csirke friss csíkozott csirkemellfilé 500 g,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/29a0f...,https://imageproxy.wolt.com/assets/69e0b4c00a27c28a24721922,5999033886628.0,5999033886628.0,1423.0,1376.0
S-Budget tejszínes ömlesztett sajt 100 g,https://imageproxy.wolt.com/assets/689b9188f18c6aaa8030b5f1,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/6d7c1...,5999033885577.0,5999033885577.0,249.0,135.0
S-Budget termesztett fehér csiperkegomba 500g,https://wolt-menu-images-cdn.wolt.com/menu-images/6654467e27f761196caa9ef7/cfa5e...,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/78206...,(nincs),(nincs),899.0,935.0
"S-Budget Trappista felezett, zsíros, félkemény sajt 700 g",https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/6d849...,https://imageproxy.wolt.com/assets/69bbd7ce94e8ba0fb797db80,5999033897648.0,5999033897648.0,2219.0,2039.0
S-Budget téliszalámis ömlesztett sajt 8 db 140 g,https://imageproxy.wolt.com/assets/689b9191f18c6aaa8030b5fc,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/597fe...,5999033885867.0,5999033885867.0,399.0,318.0
S-Budget étkezési burgonya 2 kg,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/01361...,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/80d93...,5999033890601.0,(nincs),650.0,751.0
Savel P'tit Duc friss egész sárga bébicsirke,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/657de...,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/5e504...,3272871012261.0,8595240500295.0,1504.0,1504.0
Schär gluténmentes fagyasztott margarita pizza 300 g,https://imageproxy.wolt.com/assets/689ba0b7f18c6aaa8030caee,https://imageproxy.wolt.com/assets/69d54674f17312ee6578e9f3,8008698026090.0,8008698026090.0,1899.0,2054.0
Sertésmájaskrém 65 g,https://imageproxy.wolt.com/assets/68c01e94bd456827e99a944e,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/4320e...,5998304051284.0,5998304051284.0,219.0,125.0
Sertésmájkrém 50 g,https://imageproxy.wolt.com/assets/689b8b36f18c6aaa8030a943,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/54c06...,5998304064949.0,5998304064949.0,299.0,125.0
Sertésmájkrém 62 g,https://imageproxy.wolt.com/assets/68c01e95bd456827e99a9451,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/4c8e2...,5998304057927.0,5998305362365.0,289.0,144.0
Shan'shi japán jellegű teriyaki mártás szezámmaggal 120 g,https://imageproxy.wolt.com/assets/689ba8cc87a8f04a4a7dbcb3,https://imageproxy.wolt.com/assets/69d63564f17312ee6578edfb,9002600283099.0,9002600283099.0,1199.0,1259.0
Shan'shi teriyaki marinád és szósz 150 ml,https://imageproxy.wolt.com/assets/689ba8ca87a8f04a4a7dbcab,https://imageproxy.wolt.com/assets/696e245837fecf84c67b95af,9002600273694.0,9002600273694.0,1599.0,1695.0
Shan'shi Thai chili szósz fokhagymával 200 ml,https://imageproxy.wolt.com/assets/689bac5787a8f04a4a7dc378,https://imageproxy.wolt.com/assets/69ce4cc8804cb482365a0fb1,9120012041097.0,9120012041097.0,1999.0,2119.0
Shan'shi vermicelli üvegtészta 100 g,https://imageproxy.wolt.com/assets/689bac5587a8f04a4a7dc372,https://imageproxy.wolt.com/assets/69dccd55af51c9ef775316e9,9120012040137.0,9120012040137.0,949.0,999.0
Snack Szeged tavaszi vagdalt 130 g,https://imageproxy.wolt.com/assets/689b8b289bbcfa1dc39bc451,https://imageproxy.wolt.com/assets/68ff667f3548256996251441,5998304062877.0,5998304062877.0,499.0,539.0
Snack Szeged vagdalt különleges fűszerpaprikával 130 g,https://imageproxy.wolt.com/assets/689b8b289bbcfa1dc39bc454,https://imageproxy.wolt.com/assets/68ff667d354825699625143d,5998304062846.0,5998304062846.0,499.0,539.0
"Somersby alma cider almalé alapú szénsavas, alkoholos ital 4,5% 0,33 l",https://imageproxy.wolt.com/assets/689bb7229bbcfa1dc39bee70,https://imageproxy.wolt.com/assets/68e7aaf776f0377a07cb9850,3858887584925.0,3858887584925.0,549.0,619.0
"Somersby alma cider almalé alapú szénsavas, alkoholos ital 4,5% 0,5 l",https://imageproxy.wolt.com/assets/689bb723f18c6aaa8030d942,https://imageproxy.wolt.com/assets/68e7aaf776f0377a07cb9851,3858887585069.0,3858887585069.0,599.0,659.0
"Somersby Blueberry cider almalé alapú szénsavas, alkoholos ital kékáfonya ízesítéssel 4,5% 0,5 l",https://imageproxy.wolt.com/assets/689bb723f18c6aaa8030d945,https://imageproxy.wolt.com/assets/68e7aaf876f0377a07cb9853,3858887585106.0,3858887585106.0,599.0,659.0
"Somersby Blueberry cider almalé alapú szénsavas, alkoholos ital kékáfonya ízesítéssel 4,5% 330 ml",https://imageproxy.wolt.com/assets/689bb723f18c6aaa8030d944,https://imageproxy.wolt.com/assets/68e7aaf776f0377a07cb9852,3858887584949.0,3858887584949.0,549.0,619.0
"Somersby Elderflower & Lime alkoholmentes szénsavas ital bodzavirág és lime ízesítéssel 0,0% 330 ml",https://imageproxy.wolt.com/assets/689bb723f18c6aaa8030d948,https://imageproxy.wolt.com/assets/68e7aafa76f0377a07cb9859,3858887585830.0,3858887585830.0,549.0,619.0
"Somersby körte cider körtelé alapú szénsavas alkoholos ital 4,5% 330 ml",https://imageproxy.wolt.com/assets/689bb724f18c6aaa8030d94b,https://imageproxy.wolt.com/assets/68e7aaf976f0377a07cb9857,3858887585670.0,3858887585670.0,549.0,619.0
"Somersby Strawberry & Lime alkoholmentes szénsavas ital eper és lime ízesítéssel 0,0% 330 ml",https://imageproxy.wolt.com/assets/689bb724f18c6aaa8030d94a,https://imageproxy.wolt.com/assets/68e7aaf976f0377a07cb9858,3858887585021.0,3858887585021.0,549.0,619.0
"Soproni alkoholmentes világos sör 0,0% 500 ml",https://imageproxy.wolt.com/assets/689bb15287a8f04a4a7dd302,https://imageproxy.wolt.com/assets/698f19b5960776714feee189,5998818174318.0,5998818174318.0,439.0,469.0
"Soproni APA szűretlen felsőerjesztésű sörkülönlegesség 5,5% 500 ml",https://imageproxy.wolt.com/assets/689bb1f287a8f04a4a7dd52c,https://imageproxy.wolt.com/assets/698f19b5960776714feee18b,5998818174363.0,5998818174363.0,509.0,554.0
"Soproni citromos alkoholmentes sörital 0,0% 500 ml",https://imageproxy.wolt.com/assets/689bb15387a8f04a4a7dd306,https://imageproxy.wolt.com/assets/69dcccd6af51c9ef775316b9,5998818174424.0,5998818174424.0,409.0,439.0
"Soproni IPA szűretlen felsőerjesztésű sörkülönlegesség 4,8% 500 ml",https://imageproxy.wolt.com/assets/689bb15287a8f04a4a7dd301,https://imageproxy.wolt.com/assets/69bae85b0223286ef4f352b4,5998818174387.0,5998818174387.0,509.0,554.0
Soproni körte-citrom ízű alkoholmentes sörital 500 ml,https://imageproxy.wolt.com/assets/689bb15387a8f04a4a7dd309,https://imageproxy.wolt.com/assets/69c11d68872dc935a0bd1e2c,5998818174448.0,5998818174448.0,409.0,439.0
"Soproni Lager világos sör 4,5% 500 ml",https://imageproxy.wolt.com/assets/689bb1f587a8f04a4a7dd538,https://imageproxy.wolt.com/assets/69bae8610223286ef4f352b9,5998818174288.0,5998818174288.0,439.0,469.0
"Soproni lime-mentás alkoholmentes sörital 0,0% 500 ml",https://imageproxy.wolt.com/assets/689bb154f18c6aaa8030d3c0,https://imageproxy.wolt.com/assets/69c11d69872dc935a0bd1e2d,5998818174455.0,5998818174455.0,409.0,439.0
Soproni Meggy Ale szűretlen felsőerjesztésű sörkülönlegesség 4% 500 ml,https://imageproxy.wolt.com/assets/689bb15387a8f04a4a7dd308,https://imageproxy.wolt.com/assets/69a03cf051a90bdd4c2c3a2e,5998818174400.0,5998818174400.0,509.0,554.0
"Soproni meggy-citromos alkoholmentes sörital 0,0% 500 ml",https://imageproxy.wolt.com/assets/689bb154f18c6aaa8030d3c1,https://imageproxy.wolt.com/assets/69dcccd9af51c9ef775316ba,5998818174462.0,5998818174462.0,409.0,439.0
Soproni szűretlen lager világos sör 5% 500 ml,https://imageproxy.wolt.com/assets/689bb1f587a8f04a4a7dd537,https://imageproxy.wolt.com/assets/698f1999960776714feee161,5998818175285.0,5998818175285.0,459.0,490.0
"Soproni Óvatos Duhaj Démon barna sör karamellmalátával 5,2% 500 ml",https://imageproxy.wolt.com/assets/689bb1f587a8f04a4a7dd53a,https://imageproxy.wolt.com/assets/69d39289f17312ee6578e4e0,5998818174356.0,5998818174356.0,509.0,554.0
Soós Premio csiga házi jellegű nyolctojásos száraztészta 200 g,https://imageproxy.wolt.com/assets/689b828987a8f04a4a7d9315,https://imageproxy.wolt.com/assets/691f0a0006e04050fa7f58e3,5997346300220.0,5997346300220.0,649.0,689.0
Soós Premio csiga négytojásos száraztészta 200 g,https://imageproxy.wolt.com/assets/689b829187a8f04a4a7d9323,https://imageproxy.wolt.com/assets/691f0a0106e04050fa7f58e6,5997346301326.0,5997346301326.0,499.0,519.0
Soós Premio sodort csiga házi jellegű nyolctojásos száraztészta 200 g,https://imageproxy.wolt.com/assets/689b828b87a8f04a4a7d931a,https://imageproxy.wolt.com/assets/691f0a0006e04050fa7f58e4,5997346300510.0,5997346300510.0,769.0,815.0
SPAR free from laktózmentes trappista sajt 700 g,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/1b6a2...,https://imageproxy.wolt.com/assets/69bbd7cd94e8ba0fb797db77,5999033882873.0,5999033882873.0,2464.0,2225.0
