store_name,store_product_id,product_name,brand_name,available,expected_restock,barcode,unit_price,unit_type,unit_step,is_discounted,original_unit_price,secondary_unit_price,secondary_unit_type,secondary_unit_step,image_urls,description,categories,name_norm,barcode_norm,id_norm,image_first,category_norm,category_base,price_num
Spar,670fdbfca1b61551859c6f61,DESPAR paradicsompüré 690 g,,True,,8001300223016,749.0,g,690.0,False,,,,,https://imageproxy.wolt.com/assets/689b9f6487a8f04a4a7db13d;https://imageproxy.wolt.com/assets/689b9f6587a8f04a4a7db141,,paradicsompure-pesto-egyeb-olasz-szoszok-154,despar paradicsompüré 690 g,8001300223016,670fdbfca1b61551859c6f61,https://imageproxy.wolt.com/assets/689b9f6487a8f04a4a7db13d,paradicsompure-pesto-egyeb-olasz-szoszok-154,paradicsompure-pesto-egyeb-olasz-szoszok,749.0
Spar,670fdbfca1b61551859c6f5a,DESPAR paradicsompüré 690 g,,True,,8001300223078,749.0,g,690.0,False,,,,,https://imageproxy.wolt.com/assets/689b9f6487a8f04a4a7db13b;https://imageproxy.wolt.com/assets/689b9f6487a8f04a4a7db140,,paradicsompure-pesto-egyeb-olasz-szoszok-154,despar paradicsompüré 690 g,8001300223078,670fdbfca1b61551859c6f5a,https://imageproxy.wolt.com/assets/689b9f6487a8f04a4a7db13b,paradicsompure-pesto-egyeb-olasz-szoszok-154,paradicsompure-pesto-egyeb-olasz-szoszok,749.0
Spar,670fdbfca1b61551859c800e,Dr. Oetker Vitalis csokoládés rizskása alappor 52 g,,True,,5997381373197,399.0,g,52.0,False,,,,,https://imageproxy.wolt.com/assets/689b83bf87a8f04a4a7d95a4,,zabpehely-zabkasa-rizskasa-70,dr. oetker vitalis csokoládés rizskása alappor 52 g,5997381373197,670fdbfca1b61551859c800e,https://imageproxy.wolt.com/assets/689b83bf87a8f04a4a7d95a4,zabpehely-zabkasa-rizskasa-70,zabpehely-zabkasa-rizskasa,399.0
Spar,68d30ba05f1e50d78a105e54,Dr. Oetker Vitalis csokoládés rizskása alappor 52 g,,True,,5997381376389,349.0,g,52.0,False,,,,,https://imageproxy.wolt.com/assets/68ac6eda2f2683b7eadfe3ea,,alapporok-170,dr. oetker vitalis csokoládés rizskása alappor 52 g,5997381376389,68d30ba05f1e50d78a105e54,https://imageproxy.wolt.com/assets/68ac6eda2f2683b7eadfe3ea,alapporok-170,alapporok,349.0
Spar,670fdbfca1b61551859c7851,"Dreher Gold minőségi világos sör 5% 0,5 l",,True,,5998817312063,424.0,ml,500.0,False,,,,,https://imageproxy.wolt.com/assets/679a5314a5bbf47476d808fe,,vilagos-sor-231,"dreher gold minőségi világos sör 5% 0,5 l",5998817312063,670fdbfca1b61551859c7851,https://imageproxy.wolt.com/assets/679a5314a5bbf47476d808fe,vilagos-sor-231,vilagos-sor,424.0
Spar,670fdbfda1b61551859c82e1,"Dreher Gold minőségi világos sör 5% 0,5 l",,True,,5998817313015,469.0,ml,500.0,False,,,,,https://imageproxy.wolt.com/assets/689b8df6f18c6aaa8030af1d,,vilagos-sor-231,"dreher gold minőségi világos sör 5% 0,5 l",5998817313015,670fdbfda1b61551859c82e1,https://imageproxy.wolt.com/assets/689b8df6f18c6aaa8030af1d,vilagos-sor-231,vilagos-sor,469.0
Spar,68d30ba05f1e50d78a105d99,Félbarna kenyér 500 g,,False,,5999555260104,449.0,g,500.0,False,,,,,https://imageproxy.wolt.com/assets/689b9812f18c6aaa8030bce6,,kenyerek-27,félbarna kenyér 500 g,5999555260104,68d30ba05f1e50d78a105d99,https://imageproxy.wolt.com/assets/689b9812f18c6aaa8030bce6,kenyerek-27,kenyerek,449.0
Spar,68d30ba05f1e50d78a105d23,Félbarna kenyér 500 g,,False,,5999555260142,549.0,g,500.0,False,,,,,https://imageproxy.wolt.com/assets/689b9811f18c6aaa8030bce4,,kenyerek-27,félbarna kenyér 500 g,5999555260142,68d30ba05f1e50d78a105d23,https://imageproxy.wolt.com/assets/689b9811f18c6aaa8030bce4,kenyerek-27,kenyerek,549.0
Spar,670fdbfca1b61551859c7292,Gárdonyi Teaház gyümölcstea válogatás 20 filter 40 g,,True,,5997505321400,829.0,g,40.0,False,,,,,https://imageproxy.wolt.com/assets/689b850087a8f04a4a7d9854;https://imageproxy.wolt.com/assets/689b850287a8f04a4a7d985a,,gyumolcsteak-288,gárdonyi teaház gyümölcstea válogatás 20 filter 40 g,5997505321400,670fdbfca1b61551859c7292,https://imageproxy.wolt.com/assets/689b850087a8f04a4a7d9854,gyumolcsteak-288,gyumolcsteak,829.0
Spar,670fdbfca1b61551859c74f6,Gárdonyi Teaház gyümölcstea válogatás 20 filter 40 g,,True,,5997505321608,829.0,g,40.0,False,,,,,https://imageproxy.wolt.com/assets/689b850487a8f04a4a7d9860;https://imageproxy.wolt.com/assets/689b850587a8f04a4a7d9865,,gyumolcsteak-288,gárdonyi teaház gyümölcstea válogatás 20 filter 40 g,5997505321608,670fdbfca1b61551859c74f6,https://imageproxy.wolt.com/assets/689b850487a8f04a4a7d9860,gyumolcsteak-288,gyumolcsteak,829.0
