index,name,path,facet_code,facet,parent_path,depth,product_count
258,Diszkont ár,Most ajánlott!|Diszkont ár,TW9zdCUyMGFqJUMzJUExbmxvdHQlMjElN0NEaXN6a29udCUyMCVDMyVBMXI=,b;TW9zdCUyMGFqJUMzJUExbmxvdHQlMjElN0NEaXN6a29udCUyMCVDMyVBMXI=,Most ajánlott!,1,5
656,FIFA,Most ajánlott!|FIFA,TW9zdCUyMGFqJUMzJUExbmxvdHQlMjElN0NGSUZB,b;TW9zdCUyMGFqJUMzJUExbmxvdHQlMjElN0NGSUZB,Most ajánlott!,1,16
621,"Medencék, úszógumik","Most ajánlott!|Medencék, úszógumik",TW9zdCUyMGFqJUMzJUExbmxvdHQlMjElN0NNZWRlbmMlQzMlQTlrLCUyMCVDMyVCQXN6JUMzJUIzZ3VtaWs=,b;TW9zdCUyMGFqJUMzJUExbmxvdHQlMjElN0NNZWRlbmMlQzMlQTlrLCUyMCVDMyVCQXN6JUMzJUIzZ3VtaWs=,Most ajánlott!,1,44
629,Prémium újdonságok,Most ajánlott!|Prémium újdonságok,TW9zdCUyMGFqJUMzJUExbmxvdHQlMjElN0NQciVDMyVBOW1pdW0lMjAlQzMlQkFqZG9ucyVDMyVBMWdvaw==,b;TW9zdCUyMGFqJUMzJUExbmxvdHQlMjElN0NQciVDMyVBOW1pdW0lMjAlQzMlQkFqZG9ucyVDMyVBMWdvaw==,Most ajánlott!,1,17
661,Szabadtéri grill,Most ajánlott!|Szabadtéri grill,TW9zdCUyMGFqJUMzJUExbmxvdHQlMjElN0NTemFiYWR0JUMzJUE5cmklMjBncmlsbA==,b;TW9zdCUyMGFqJUMzJUExbmxvdHQlMjElN0NTemFiYWR0JUMzJUE5cmklMjBncmlsbA==,Most ajánlott!,1,74
648,Többet olcsóbban,Most ajánlott!|Többet olcsóbban,TW9zdCUyMGFqJUMzJUExbmxvdHQlMjElN0NUJUMzJUI2YmJldCUyMG9sY3MlQzMlQjNiYmFu,b;TW9zdCUyMGFqJUMzJUExbmxvdHQlMjElN0NUJUMzJUI2YmJldCUyMG9sY3MlQzMlQjNiYmFu,Most ajánlott!,1,8
215,Fagyasztott gyümölcs,Mélyhűtött|Fagyasztott gyümölcs,TSVDMyVBOWx5aCVDNSVCMXQlQzMlQjZ0dCU3Q0ZhZ3lhc3p0b3R0JTIwZ3klQzMlQkNtJUMzJUI2bGNz,b;TSVDMyVBOWx5aCVDNSVCMXQlQzMlQjZ0dCU3Q0ZhZ3lhc3p0b3R0JTIwZ3klQzMlQkNtJUMzJUI2bGNz,Mélyhűtött,1,16
186,Fagyasztott halak,Mélyhűtött|Fagyasztott halak,TSVDMyVBOWx5aCVDNSVCMXQlQzMlQjZ0dCU3Q0ZhZ3lhc3p0b3R0JTIwaGFsYWs=,b;TSVDMyVBOWx5aCVDNSVCMXQlQzMlQjZ0dCU3Q0ZhZ3lhc3p0b3R0JTIwaGFsYWs=,Mélyhűtött,1,41
274,Fagyasztott hús és baromfi,Mélyhűtött|Fagyasztott hús és baromfi,TSVDMyVBOWx5aCVDNSVCMXQlQzMlQjZ0dCU3Q0ZhZ3lhc3p0b3R0JTIwaCVDMyVCQXMlMjAlQzMlQTlzJTIwYmFyb21maQ==,b;TSVDMyVBOWx5aCVDNSVCMXQlQzMlQjZ0dCU3Q0ZhZ3lhc3p0b3R0JTIwaCVDMyVCQXMlMjAlQzMlQTlzJTIwYmFyb21maQ==,Mélyhűtött,1,19
170,Fagyasztott készételek és gombócok,Mélyhűtött|Fagyasztott készételek és gombócok,TSVDMyVBOWx5aCVDNSVCMXQlQzMlQjZ0dCU3Q0ZhZ3lhc3p0b3R0JTIwayVDMyVBOXN6JUMzJUE5dGVsZWslMjAlQzMlQTlzJTIwZ29tYiVDMyVCM2Nvaw==,b;TSVDMyVBOWx5aCVDNSVCMXQlQzMlQjZ0dCU3Q0ZhZ3lhc3p0b3R0JTIwayVDMyVBOXN6JUMzJUE5dGVsZWslMjAlQzMlQTlzJTIwZ29tYiVDMyVCM2Nvaw==,Mélyhűtött,1,101
312,Fagyasztott pizza és péktermék,Mélyhűtött|Fagyasztott pizza és péktermék,TSVDMyVBOWx5aCVDNSVCMXQlQzMlQjZ0dCU3Q0ZhZ3lhc3p0b3R0JTIwcGl6emElMjAlQzMlQTlzJTIwcCVDMyVBOWt0ZXJtJUMzJUE5aw==,b;TSVDMyVBOWx5aCVDNSVCMXQlQzMlQjZ0dCU3Q0ZhZ3lhc3p0b3R0JTIwcGl6emElMjAlQzMlQTlzJTIwcCVDMyVBOWt0ZXJtJUMzJUE5aw==,Mélyhűtött,1,55
62,Fagyasztott zöldség,Mélyhűtött|Fagyasztott zöldség,TSVDMyVBOWx5aCVDNSVCMXQlQzMlQjZ0dCU3Q0ZhZ3lhc3p0b3R0JTIweiVDMyVCNmxkcyVDMyVBOWc=,b;TSVDMyVBOWx5aCVDNSVCMXQlQzMlQjZ0dCU3Q0ZhZ3lhc3p0b3R0JTIweiVDMyVCNmxkcyVDMyVBOWc=,Mélyhűtött,1,96
555,Jégkrémek,Mélyhűtött|Jégkrémek,TSVDMyVBOWx5aCVDNSVCMXQlQzMlQjZ0dCU3Q0olQzMlQTlna3IlQzMlQTltZWs=,b;TSVDMyVBOWx5aCVDNSVCMXQlQzMlQjZ0dCU3Q0olQzMlQTlna3IlQzMlQTltZWs=,Mélyhűtött,1,262
1341,Autós kiegészítők,Otthon-hobbi|Autós kiegészítők,T3R0aG9uLWhvYmJpJTdDQXV0JUMzJUIzcyUyMGtpZWclQzMlQTlzeiVDMyVBRHQlQzUlOTFr,b;T3R0aG9uLWhvYmJpJTdDQXV0JUMzJUIzcyUyMGtpZWclQzMlQTlzeiVDMyVBRHQlQzUlOTFr,Otthon-hobbi,1,262
618,Barkácsolás,Otthon-hobbi|Barkácsolás,T3R0aG9uLWhvYmJpJTdDQmFyayVDMyVBMWNzb2wlQzMlQTFz,b;T3R0aG9uLWhvYmJpJTdDQmFyayVDMyVBMWNzb2wlQzMlQTFz,Otthon-hobbi,1,440
1639,Bevásárlótáska,Otthon-hobbi|Bevásárlótáska,T3R0aG9uLWhvYmJpJTdDQmV2JUMzJUExcyVDMyVBMXJsJUMzJUIzdCVDMyVBMXNrYQ==,b;T3R0aG9uLWhvYmJpJTdDQmV2JUMzJUExcyVDMyVBMXJsJUMzJUIzdCVDMyVBMXNrYQ==,Otthon-hobbi,1,8
1636,"Háztartási gépek, elektronika","Otthon-hobbi|Háztartási gépek, elektronika",T3R0aG9uLWhvYmJpJTdDSCVDMyVBMXp0YXJ0JUMzJUExc2klMjBnJUMzJUE5cGVrLCUyMGVsZWt0cm9uaWth,b;T3R0aG9uLWhvYmJpJTdDSCVDMyVBMXp0YXJ0JUMzJUExc2klMjBnJUMzJUE5cGVrLCUyMGVsZWt0cm9uaWth,Otthon-hobbi,1,99
1600,Iskolai és irodai kellékek,Otthon-hobbi|Iskolai és irodai kellékek,T3R0aG9uLWhvYmJpJTdDSXNrb2xhaSUyMCVDMyVBOXMlMjBpcm9kYWklMjBrZWxsJUMzJUE5a2Vr,b;T3R0aG9uLWhvYmJpJTdDSXNrb2xhaSUyMCVDMyVBOXMlMjBpcm9kYWklMjBrZWxsJUMzJUE5a2Vr,Otthon-hobbi,1,476
639,Játékok,Otthon-hobbi|Játékok,T3R0aG9uLWhvYmJpJTdDSiVDMyVBMXQlQzMlQTlrb2s=,b;T3R0aG9uLWhvYmJpJTdDSiVDMyVBMXQlQzMlQTlrb2s=,Otthon-hobbi,1,627
496,Kert és szabadtéri élet,Otthon-hobbi|Kert és szabadtéri élet,T3R0aG9uLWhvYmJpJTdDS2VydCUyMCVDMyVBOXMlMjBzemFiYWR0JUMzJUE5cmklMjAlQzMlQTlsZXQ=,b;T3R0aG9uLWhvYmJpJTdDS2VydCUyMCVDMyVBOXMlMjBzemFiYWR0JUMzJUE5cmklMjAlQzMlQTlsZXQ=,Otthon-hobbi,1,590
1611,"Könyv, újság, magazin","Otthon-hobbi|Könyv, újság, magazin",T3R0aG9uLWhvYmJpJTdDSyVDMyVCNm55diwlMjAlQzMlQkFqcyVDMyVBMWcsJTIwbWFnYXppbg==,b;T3R0aG9uLWhvYmJpJTdDSyVDMyVCNm55diwlMjAlQzMlQkFqcyVDMyVBMWcsJTIwbWFnYXppbg==,Otthon-hobbi,1,122
575,Otthon,Otthon-hobbi|Otthon,T3R0aG9uLWhvYmJpJTdDT3R0aG9u,b;T3R0aG9uLWhvYmJpJTdDT3R0aG9u,Otthon-hobbi,1,1054
1695,Party kellékek,Otthon-hobbi|Party kellékek,T3R0aG9uLWhvYmJpJTdDUGFydHklMjBrZWxsJUMzJUE5a2Vr,b;T3R0aG9uLWhvYmJpJTdDUGFydHklMjBrZWxsJUMzJUE5a2Vr,Otthon-hobbi,1,117
1646,Ruházat,Otthon-hobbi|Ruházat,T3R0aG9uLWhvYmJpJTdDUnVoJUMzJUExemF0,b;T3R0aG9uLWhvYmJpJTdDUnVoJUMzJUExemF0,Otthon-hobbi,1,23
174,BBQ,Pékáru|BBQ,UCVDMyVBOWslQzMlQTFydSU3Q0JCUQ==,b;UCVDMyVBOWslQzMlQTFydSU3Q0JCUQ==,Pékáru,1,22
54,Friss pékáru,Pékáru|Friss pékáru,UCVDMyVBOWslQzMlQTFydSU3Q0ZyaXNzJTIwcCVDMyVBOWslQzMlQTFydQ==,b;UCVDMyVBOWslQzMlQTFydSU3Q0ZyaXNzJTIwcCVDMyVBOWslQzMlQTFydQ==,Pékáru,1,92
302,Gluténmentes,Pékáru|Gluténmentes,UCVDMyVBOWslQzMlQTFydSU3Q0dsdXQlQzMlQTlubWVudGVz,b;UCVDMyVBOWslQzMlQTFydSU3Q0dsdXQlQzMlQTlubWVudGVz,Pékáru,1,23
235,Speciális étrend,Pékáru|Speciális étrend,UCVDMyVBOWslQzMlQTFydSU3Q1NwZWNpJUMzJUExbGlzJTIwJUMzJUE5dHJlbmQ=,b;UCVDMyVBOWslQzMlQTFydSU3Q1NwZWNpJUMzJUExbGlzJTIwJUMzJUE5dHJlbmQ=,Pékáru,1,5
394,Sütemény,Pékáru|Sütemény,UCVDMyVBOWslQzMlQTFydSU3Q1MlQzMlQkN0ZW0lQzMlQTlueQ==,b;UCVDMyVBOWslQzMlQTFydSU3Q1MlQzMlQkN0ZW0lQzMlQTlueQ==,Pékáru,1,43
131,Tartós pékáru,Pékáru|Tartós pékáru,UCVDMyVBOWslQzMlQTFydSU3Q1RhcnQlQzMlQjNzJTIwcCVDMyVBOWslQzMlQTFydQ==,b;UCVDMyVBOWslQzMlQTFydSU3Q1RhcnQlQzMlQjNzJTIwcCVDMyVBOWslQzMlQTFydQ==,Pékáru,1,109
587,BIO,Speciális|BIO,U3BlY2klQzMlQTFsaXMlN0NCSU8=,b;U3BlY2klQzMlQTFsaXMlN0NCSU8=,Speciális,1,83
1009,Egyéb egészséges,Speciális|Egyéb egészséges,U3BlY2klQzMlQTFsaXMlN0NFZ3klQzMlQTliJTIwZWclQzMlQTlzenMlQzMlQTlnZXM=,b;U3BlY2klQzMlQTFsaXMlN0NFZ3klQzMlQTliJTIwZWclQzMlQTlzenMlQzMlQTlnZXM=,Speciális,1,14
339,Gluténmentes,Speciális|Gluténmentes,U3BlY2klQzMlQTFsaXMlN0NHbHV0JUMzJUE5bm1lbnRlcw==,b;U3BlY2klQzMlQTFsaXMlN0NHbHV0JUMzJUE5bm1lbnRlcw==,Speciális,1,215
348,Hozzáadott cukor mentes,Speciális|Hozzáadott cukor mentes,U3BlY2klQzMlQTFsaXMlN0NIb3p6JUMzJUExYWRvdHQlMjBjdWtvciUyMG1lbnRlcw==,b;U3BlY2klQzMlQTFsaXMlN0NIb3p6JUMzJUExYWRvdHQlMjBjdWtvciUyMG1lbnRlcw==,Speciális,1,179
243,"Kétszersültek, rágcsálnivalók, szeletek","Speciális|Kétszersültek, rágcsálnivalók, szeletek",U3BlY2klQzMlQTFsaXMlN0NLJUMzJUE5dHN6ZXJzJUMzJUJDbHRlaywlMjByJUMzJUExZ2NzJUMzJUExbG5pdmFsJUMzJUIzaywlMjBzemVsZXRlaw==,b;U3BlY2klQzMlQTFsaXMlN0NLJUMzJUE5dHN6ZXJzJUMzJUJDbHRlaywlMjByJUMzJUExZ2NzJUMzJUExbG5pdmFsJUMzJUIzaywlMjBzemVsZXRlaw==,Speciális,1,34
108,Laktózmentes,Speciális|Laktózmentes,U3BlY2klQzMlQTFsaXMlN0NMYWt0JUMzJUIzem1lbnRlcw==,b;U3BlY2klQzMlQTFsaXMlN0NMYWt0JUMzJUIzem1lbnRlcw==,Speciális,1,94
159,Növényi italok,Speciális|Növényi italok,U3BlY2klQzMlQTFsaXMlN0NOJUMzJUI2diVDMyVBOW55aSUyMGl0YWxvaw==,b;U3BlY2klQzMlQTFsaXMlN0NOJUMzJUI2diVDMyVBOW55aSUyMGl0YWxvaw==,Speciális,1,64
542,Sportétrend kiegészítők,Speciális|Sportétrend kiegészítők,U3BlY2klQzMlQTFsaXMlN0NTcG9ydCVDMyVBOXRyZW5kJTIwa2llZyVDMyVBOXN6JUMzJUFEdCVDNSU5MWs=,b;U3BlY2klQzMlQTFsaXMlN0NTcG9ydCVDMyVBOXRyZW5kJTIwa2llZyVDMyVBOXN6JUMzJUFEdCVDNSU5MWs=,Speciális,1,165
351,Vegetáriánus és vegán,Speciális|Vegetáriánus és vegán,U3BlY2klQzMlQTFsaXMlN0NWZWdldCVDMyVBMXJpJUMzJUExbnVzJTIwJUMzJUE5cyUyMHZlZyVDMyVBMW4=,b;U3BlY2klQzMlQTFsaXMlN0NWZWdldCVDMyVBMXJpJUMzJUExbnVzJTIwJUMzJUE5cyUyMHZlZyVDMyVBMW4=,Speciális,1,138
151,Joghurtok,Tejtermék-tojás|Joghurtok,VGVqdGVybSVDMyVBOWstdG9qJUMzJUExcyU3Q0pvZ2h1cnRvaw==,b;VGVqdGVybSVDMyVBOWstdG9qJUMzJUExcyU3Q0pvZ2h1cnRvaw==,Tejtermék-tojás,1,128
82,Sajtok és túró,Tejtermék-tojás|Sajtok és túró,VGVqdGVybSVDMyVBOWstdG9qJUMzJUExcyU3Q1NhanRvayUyMCVDMyVBOXMlMjB0JUMzJUJBciVDMyVCMw==,b;VGVqdGVybSVDMyVBOWstdG9qJUMzJUExcyU3Q1NhanRvayUyMCVDMyVBOXMlMjB0JUMzJUJBciVDMyVCMw==,Tejtermék-tojás,1,304
263,Tejdesszertek,Tejtermék-tojás|Tejdesszertek,VGVqdGVybSVDMyVBOWstdG9qJUMzJUExcyU3Q1RlamRlc3N6ZXJ0ZWs=,b;VGVqdGVybSVDMyVBOWstdG9qJUMzJUExcyU3Q1RlamRlc3N6ZXJ0ZWs=,Tejtermék-tojás,1,134
18,"Tejek, tejitalok","Tejtermék-tojás|Tejek, tejitalok",VGVqdGVybSVDMyVBOWstdG9qJUMzJUExcyU3Q1RlamVrLCUyMHRlaml0YWxvaw==,b;VGVqdGVybSVDMyVBOWstdG9qJUMzJUExcyU3Q1RlamVrLCUyMHRlaml0YWxvaw==,Tejtermék-tojás,1,71
38,"Tejföl, kefír, tejszín","Tejtermék-tojás|Tejföl, kefír, tejszín",VGVqdGVybSVDMyVBOWstdG9qJUMzJUExcyU3Q1RlamYlQzMlQjZsLCUyMGtlZiVDMyVBRHIsJTIwdGVqc3olQzMlQURu,b;VGVqdGVybSVDMyVBOWstdG9qJUMzJUExcyU3Q1RlamYlQzMlQjZsLCUyMGtlZiVDMyVBRHIsJTIwdGVqc3olQzMlQURu,Tejtermék-tojás,1,81
25,Tojás,Tejtermék-tojás|Tojás,VGVqdGVybSVDMyVBOWstdG9qJUMzJUExcyU3Q1RvaiVDMyVBMXM=,b;VGVqdGVybSVDMyVBOWstdG9qJUMzJUExcyU3Q1RvaiVDMyVBMXM=,Tejtermék-tojás,1,19
70,"Vaj, margarin","Tejtermék-tojás|Vaj, margarin",VGVqdGVybSVDMyVBOWstdG9qJUMzJUExcyU3Q1ZhaiwlMjBtYXJnYXJpbg==,b;VGVqdGVybSVDMyVBOWstdG9qJUMzJUExcyU3Q1ZhaiwlMjBtYXJnYXJpbg==,Tejtermék-tojás,1,84
58,Élesztő,Tejtermék-tojás|Élesztő,VGVqdGVybSVDMyVBOWstdG9qJUMzJUExcyU3QyVDMyU4OWxlc3p0JUM1JTkx,b;VGVqdGVybSVDMyVBOWstdG9qJUMzJUExcyU3QyVDMyU4OWxlc3p0JUM1JTkx,Tejtermék-tojás,1,5
720,"Aszalványok, magvak és keverékek","Zöldség és gyümölcs|Aszalványok, magvak és keverékek",WiVDMyVCNmxkcyVDMyVBOWclMjAlQzMlQTlzJTIwZ3klQzMlQkNtJUMzJUI2bGNzJTdDQXN6YWx2JUMzJUExbnlvaywlMjBtYWd2YWslMjAlQzMlQTlzJTIwa2V2ZXIlQzMlQTlrZWs=,b;WiVDMyVCNmxkcyVDMyVBOWclMjAlQzMlQTlzJTIwZ3klQzMlQkNtJUMzJUI2bGNzJTdDQXN6YWx2JUMzJUExbnlvaywlMjBtYWd2YWslMjAlQzMlQTlzJTIwa2V2ZXIlQzMlQTlrZWs=,Zöldség és gyümölcs,1,103
250,"Bio, organikus","Zöldség és gyümölcs|Bio, organikus",WiVDMyVCNmxkcyVDMyVBOWclMjAlQzMlQTlzJTIwZ3klQzMlQkNtJUMzJUI2bGNzJTdDQmlvLCUyMG9yZ2FuaWt1cw==,b;WiVDMyVCNmxkcyVDMyVBOWclMjAlQzMlQTlzJTIwZ3klQzMlQkNtJUMzJUI2bGNzJTdDQmlvLCUyMG9yZ2FuaWt1cw==,Zöldség és gyümölcs,1,6
745,Friss gyümölcslé és smoothie,Zöldség és gyümölcs|Friss gyümölcslé és smoothie,WiVDMyVCNmxkcyVDMyVBOWclMjAlQzMlQTlzJTIwZ3klQzMlQkNtJUMzJUI2bGNzJTdDRnJpc3MlMjBneSVDMyVCQ20lQzMlQjZsY3NsJUMzJUE5JTIwJUMzJUE5cyUyMHNtb290aGll,b;WiVDMyVCNmxkcyVDMyVBOWclMjAlQzMlQTlzJTIwZ3klQzMlQkNtJUMzJUI2bGNzJTdDRnJpc3MlMjBneSVDMyVCQ20lQzMlQjZsY3NsJUMzJUE5JTIwJUMzJUE5cyUyMHNtb290aGll,Zöldség és gyümölcs,1,50
750,Friss virág,Zöldség és gyümölcs|Friss virág,WiVDMyVCNmxkcyVDMyVBOWclMjAlQzMlQTlzJTIwZ3klQzMlQkNtJUMzJUI2bGNzJTdDRnJpc3MlMjB2aXIlQzMlQTFn,b;WiVDMyVCNmxkcyVDMyVBOWclMjAlQzMlQTlzJTIwZ3klQzMlQkNtJUMzJUI2bGNzJTdDRnJpc3MlMjB2aXIlQzMlQTFn,Zöldség és gyümölcs,1,29
142,Gomba,Zöldség és gyümölcs|Gomba,WiVDMyVCNmxkcyVDMyVBOWclMjAlQzMlQTlzJTIwZ3klQzMlQkNtJUMzJUI2bGNzJTdDR29tYmE=,b;WiVDMyVCNmxkcyVDMyVBOWclMjAlQzMlQTlzJTIwZ3klQzMlQkNtJUMzJUI2bGNzJTdDR29tYmE=,Zöldség és gyümölcs,1,5
30,Gyümölcsök,Zöldség és gyümölcs|Gyümölcsök,WiVDMyVCNmxkcyVDMyVBOWclMjAlQzMlQTlzJTIwZ3klQzMlQkNtJUMzJUI2bGNzJTdDR3klQzMlQkNtJUMzJUI2bGNzJUMzJUI2aw==,b;WiVDMyVCNmxkcyVDMyVBOWclMjAlQzMlQTlzJTIwZ3klQzMlQkNtJUMzJUI2bGNzJTdDR3klQzMlQkNtJUMzJUI2bGNzJUMzJUI2aw==,Zöldség és gyümölcs,1,73
94,Saláta,Zöldség és gyümölcs|Saláta,WiVDMyVCNmxkcyVDMyVBOWclMjAlQzMlQTlzJTIwZ3klQzMlQkNtJUMzJUI2bGNzJTdDU2FsJUMzJUExdGE=,b;WiVDMyVCNmxkcyVDMyVBOWclMjAlQzMlQTlzJTIwZ3klQzMlQkNtJUMzJUI2bGNzJTdDU2FsJUMzJUExdGE=,Zöldség és gyümölcs,1,24
2,Zöldségek,Zöldség és gyümölcs|Zöldségek,WiVDMyVCNmxkcyVDMyVBOWclMjAlQzMlQTlzJTIwZ3klQzMlQkNtJUMzJUI2bGNzJTdDWiVDMyVCNmxkcyVDMyVBOWdlaw==,b;WiVDMyVCNmxkcyVDMyVBOWclMjAlQzMlQTlzJTIwZ3klQzMlQkNtJUMzJUI2bGNzJTdDWiVDMyVCNmxkcyVDMyVBOWdlaw==,Zöldség és gyümölcs,1,166
1715,Újdonságok,Újdonságok|Újdonságok,JUMzJTlBamRvbnMlQzMlQTFnb2slN0MlQzMlOUFqZG9ucyVDMyVBMWdvaw==,b;JUMzJTlBamRvbnMlQzMlQTFnb2slN0MlQzMlOUFqZG9ucyVDMyVBMWdvaw==,Újdonságok,1,7
974,Ajándékkosarak,Alapvető élelmiszerek|Ajándékkosarak|Ajándékkosarak,QWxhcHZldCVDNSU5MSUyMCVDMyVBOWxlbG1pc3plcmVrJTdDQWolQzMlQTFuZCVDMyVBOWtrb3NhcmFrJTdDQWolQzMlQTFuZCVDMyVBOWtrb3NhcmFr,b;QWxhcHZldCVDNSU5MSUyMCVDMyVBOWxlbG1pc3plcmVrJTdDQWolQzMlQTFuZCVDMyVBOWtrb3NhcmFrJTdDQWolQzMlQTFuZCVDMyVBOWtrb3NhcmFr,Alapvető élelmiszerek|Ajándékkosarak,2,5
906,Csokoládészeletek,Alapvető élelmiszerek|Csokoládék|Csokoládészeletek,QWxhcHZldCVDNSU5MSUyMCVDMyVBOWxlbG1pc3plcmVrJTdDQ3Nva29sJUMzJUExZCVDMyVBOWslN0NDc29rb2wlQzMlQTFkJUMzJUE5c3plbGV0ZWs=,b;QWxhcHZldCVDNSU5MSUyMCVDMyVBOWxlbG1pc3plcmVrJTdDQ3Nva29sJUMzJUExZCVDMyVBOWslN0NDc29rb2wlQzMlQTFkJUMzJUE5c3plbGV0ZWs=,Alapvető élelmiszerek|Csokoládék,2,110
923,Desszert csokoládék,Alapvető élelmiszerek|Csokoládék|Desszert csokoládék,QWxhcHZldCVDNSU5MSUyMCVDMyVBOWxlbG1pc3plcmVrJTdDQ3Nva29sJUMzJUExZCVDMyVBOWslN0NEZXNzemVydCUyMGNzb2tvbCVDMyVBMWQlQzMlQTlr,b;QWxhcHZldCVDNSU5MSUyMCVDMyVBOWxlbG1pc3plcmVrJTdDQ3Nva29sJUMzJUExZCVDMyVBOWslN0NEZXNzemVydCUyMGNzb2tvbCVDMyVBMWQlQzMlQTlr,Alapvető élelmiszerek|Csokoládék,2,76
929,Táblás fehércsokoládék,Alapvető élelmiszerek|Csokoládék|Táblás fehércsokoládék,QWxhcHZldCVDNSU5MSUyMCVDMyVBOWxlbG1pc3plcmVrJTdDQ3Nva29sJUMzJUExZCVDMyVBOWslN0NUJUMzJUExYmwlQzMlQTFzJTIwZmVoJUMzJUE5cmNzb2tvbCVDMyVBMWQlQzMlQTlr,b;QWxhcHZldCVDNSU5MSUyMCVDMyVBOWxlbG1pc3plcmVrJTdDQ3Nva29sJUMzJUExZCVDMyVBOWslN0NUJUMzJUExYmwlQzMlQTFzJTIwZmVoJUMzJUE5cmNzb2tvbCVDMyVBMWQlQzMlQTlr,Alapvető élelmiszerek|Csokoládék,2,5
904,Táblás tejcsokoládék,Alapvető élelmiszerek|Csokoládék|Táblás tejcsokoládék,QWxhcHZldCVDNSU5MSUyMCVDMyVBOWxlbG1pc3plcmVrJTdDQ3Nva29sJUMzJUExZCVDMyVBOWslN0NUJUMzJUExYmwlQzMlQTFzJTIwdGVqY3Nva29sJUMzJUExZCVDMyVBOWs=,b;QWxhcHZldCVDNSU5MSUyMCVDMyVBOWxlbG1pc3plcmVrJTdDQ3Nva29sJUMzJUExZCVDMyVBOWslN0NUJUMzJUExYmwlQzMlQTFzJTIwdGVqY3Nva29sJUMzJUExZCVDMyVBOWs=,Alapvető élelmiszerek|Csokoládék,2,113
931,Táblás étcsokoládék,Alapvető élelmiszerek|Csokoládék|Táblás étcsokoládék,QWxhcHZldCVDNSU5MSUyMCVDMyVBOWxlbG1pc3plcmVrJTdDQ3Nva29sJUMzJUExZCVDMyVBOWslN0NUJUMzJUExYmwlQzMlQTFzJTIwJUMzJUE5dGNzb2tvbCVDMyVBMWQlQzMlQTlr,b;QWxhcHZldCVDNSU5MSUyMCVDMyVBOWxlbG1pc3plcmVrJTdDQ3Nva29sJUMzJUExZCVDMyVBOWslN0NUJUMzJUExYmwlQzMlQTFzJTIwJUMzJUE5dGNzb2tvbCVDMyVBMWQlQzMlQTlr,Alapvető élelmiszerek|Csokoládék,2,6
976,Ajándékkosarak,"Alapvető élelmiszerek|Cukorkák, rágógumik és egyéb édességek|Ajándékkosarak",QWxhcHZldCVDNSU5MSUyMCVDMyVBOWxlbG1pc3plcmVrJTdDQ3Vrb3JrJUMzJUExaywlMjByJUMzJUExZyVDMyVCM2d1bWlrJTIwJUMzJUE5cyUyMGVneSVDMyVBOWIlMjAlQzMlQTlkZXNzJUMzJUE5Z2VrJTdDQWolQzMlQTFuZCVDMyVBOWtrb3NhcmFr,b;QWxhcHZldCVDNSU5MSUyMCVDMyVBOWxlbG1pc3plcmVrJTdDQ3Vrb3JrJUMzJUExaywlMjByJUMzJUExZyVDMyVCM2d1bWlrJTIwJUMzJUE5cyUyMGVneSVDMyVBOWIlMjAlQzMlQTlkZXNzJUMzJUE5Z2VrJTdDQWolQzMlQTFuZCVDMyVBOWtrb3NhcmFr,"Alapvető élelmiszerek|Cukorkák, rágógumik és egyéb édességek",2,2
934,"Cukorkák, rágógumik","Alapvető élelmiszerek|Cukorkák, rágógumik és egyéb édességek|Cukorkák, rágógumik",QWxhcHZldCVDNSU5MSUyMCVDMyVBOWxlbG1pc3plcmVrJTdDQ3Vrb3JrJUMzJUExaywlMjByJUMzJUExZyVDMyVCM2d1bWlrJTIwJUMzJUE5cyUyMGVneSVDMyVBOWIlMjAlQzMlQTlkZXNzJUMzJUE5Z2VrJTdDQ3Vrb3JrJUMzJUExaywlMjByJUMzJUExZyVDMyVCM2d1bWlr,b;QWxhcHZldCVDNSU5MSUyMCVDMyVBOWxlbG1pc3plcmVrJTdDQ3Vrb3JrJUMzJUExaywlMjByJUMzJUExZyVDMyVCM2d1bWlrJTIwJUMzJUE5cyUyMGVneSVDMyVBOWIlMjAlQzMlQTlkZXNzJUMzJUE5Z2VrJTdDQ3Vrb3JrJUMzJUExaywlMjByJUMzJUExZyVDMyVCM2d1bWlr,"Alapvető élelmiszerek|Cukorkák, rágógumik és egyéb édességek",2,131
918,Édességek gyerekeknek,"Alapvető élelmiszerek|Cukorkák, rágógumik és egyéb édességek|Édességek gyerekeknek",QWxhcHZldCVDNSU5MSUyMCVDMyVBOWxlbG1pc3plcmVrJTdDQ3Vrb3JrJUMzJUExaywlMjByJUMzJUExZyVDMyVCM2d1bWlrJTIwJUMzJUE5cyUyMGVneSVDMyVBOWIlMjAlQzMlQTlkZXNzJUMzJUE5Z2VrJTdDJUMzJTg5ZGVzcyVDMyVBOWdlayUyMGd5ZXJla2VrbmVr,b;QWxhcHZldCVDNSU5MSUyMCVDMyVBOWxlbG1pc3plcmVrJTdDQ3Vrb3JrJUMzJUExaywlMjByJUMzJUExZyVDMyVCM2d1bWlrJTIwJUMzJUE5cyUyMGVneSVDMyVBOWIlMjAlQzMlQTlkZXNzJUMzJUE5Z2VrJTdDJUMzJTg5ZGVzcyVDMyVBOWdlayUyMGd5ZXJla2VrbmVr,"Alapvető élelmiszerek|Cukorkák, rágógumik és egyéb édességek",2,45
