product_name,barcode,unit_price,categories,image_urls
"Apenta+ Boost pink grapefruit ízű, enyhén szénsavas, energiamentes üdítőital édesítőszerekkel 750 ml",5998821519151,535.0,szensavas-uditoital-203,https://imageproxy.wolt.com/assets/689b8ecbf18c6aaa8030b106
Apenta+ Collagen eper ízű energiamentes szénsavmentes üdítőital kollagénnel 750 ml,5998821515832,549.0,szensavas-uditoital-203,https://imageproxy.wolt.com/assets/689b8eba9bbcfa1dc39bc7e8
Apenta+ Energy Water matcha ízű szénsavmentes üdítőital 750 ml,5998821520225,524.0,szensavmentes-uditoitalok-202,https://imageproxy.wolt.com/assets/689bb17f87a8f04a4a7dd39e
"Apenta+ Fit mangó-citrom-zöld tea ízű szénsavmentes, energiamentes üdítőital édesítőszerekkel 750 ml",5998821515733,535.0,szensavmentes-uditoitalok-202,https://imageproxy.wolt.com/assets/69c422dbe24f4a9d75093af2
"Apenta+ Immuno fehér barack ízű, enyhén szénsavas üdítőital 750 ml",5998821519137,535.0,szensavas-uditoital-203,https://imageproxy.wolt.com/assets/689b8eca9bbcfa1dc39bc7fb
Apenta+ Isotonic ananász ízű szénsavmentes izotóniás sportital 750 ml,5998821520492,584.0,szensavmentes-uditoitalok-202,https://imageproxy.wolt.com/assets/6989d38edf12ec286094abb4
Apenta+ Isotonic kaktusz ízű szénsavmentes izotóniás sportital 750 ml,5998821520454,584.0,szensavmentes-uditoitalok-202,https://imageproxy.wolt.com/assets/6989d38fdf12ec286094abb7
Apenta+ Isotonic vegyes gyümölcs ízű szénsavmentes izotóniás sportital 750 ml,5998821520478,584.0,szensavmentes-uditoitalok-202,https://imageproxy.wolt.com/assets/6989d38fdf12ec286094abb6
"Apenta+ Power-C narancs-pomelo ízű szénsavmentes, energiamentes üdítőital édesítőszerekkel 750 ml",5998821515795,535.0,szensavmentes-uditoitalok-202,https://imageproxy.wolt.com/assets/69c422dce24f4a9d75093af3
"Apenta+ Ready alma-kivi ízű szénsavmentes, energiamentes üdítőital vitaminokkal 750 ml",5998821515696,549.0,szensavas-uditoital-203,https://imageproxy.wolt.com/assets/689b8eb9f18c6aaa8030b0d8
