index,category_id,name,display_name,url_category_path,parent_category_id,parent_url_category_path,depth,amounts,child_count,is_leaf,path,path_ids,image_url
70,kenyelmiTermekek,Kényelmi termék,Kényelmi termék,élelmiszer/zöldség-gyümölcs/kényelmi-termék,zöldsegGyumölcs,élelmiszer/zöldség-gyümölcs,2,121,2,false,"Élelmiszer > Zöldség, gyümölcs > Kényelmi termék",Élelmiszer|zöldsegGyumölcs|kenyelmiTermekek,https://cdn.metro-group.com/hu/hu_pim_54576001001_01.png
71,használatraKesz,Használatra kész,Használatra kész,élelmiszer/zöldség-gyümölcs/kényelmi-termék/használatra-kész,kenyelmiTermekek,élelmiszer/zöldség-gyümölcs/kényelmi-termék,3,58,0,true,"Élelmiszer > Zöldség, gyümölcs > Kényelmi termék > Használatra kész",Élelmiszer|zöldsegGyumölcs|kenyelmiTermekek|használatraKesz,https://cdn.metro-group.com/hu/hu_pim_54576001001_01.png
72,savanyúságSaláta,"Savanyúság, saláta","Savanyúság, saláta",élelmiszer/zöldség-gyümölcs/kényelmi-termék/savanyúság-saláta,kenyelmiTermekek,élelmiszer/zöldség-gyümölcs/kényelmi-termék,3,63,0,true,"Élelmiszer > Zöldség, gyümölcs > Kényelmi termék > Savanyúság, saláta",Élelmiszer|zöldsegGyumölcs|kenyelmiTermekek|savanyúságSaláta,https://cdn.metro-group.com/hu/hu_pim_99691001001_01.png
73,szárítottTermekek,Szárított termék,Szárított termék,élelmiszer/zöldség-gyümölcs/szárított-termék,zöldsegGyumölcs,élelmiszer/zöldség-gyümölcs,2,73,3,false,"Élelmiszer > Zöldség, gyümölcs > Szárított termék",Élelmiszer|zöldsegGyumölcs|szárítottTermekek,https://cdn.metro-group.com/hu/hu_pim_146229001001_02.png
74,Diófelek_1728029156956,Diófélék,Diófélék,élelmiszer/zöldség-gyümölcs/szárított-termék/diófélék,szárítottTermekek,élelmiszer/zöldség-gyümölcs/szárított-termék,3,30,0,true,"Élelmiszer > Zöldség, gyümölcs > Szárított termék > Diófélék",Élelmiszer|zöldsegGyumölcs|szárítottTermekek|Diófelek_1728029156956,https://cdn.metro-group.com/hu/hu_pim_120942001002_01.png
75,Gyumölcs_1728029163240,Gyümölcs,Gyümölcs,élelmiszer/zöldség-gyümölcs/szárított-termék/gyümölcs,szárítottTermekek,élelmiszer/zöldség-gyümölcs/szárított-termék,3,33,0,true,"Élelmiszer > Zöldség, gyümölcs > Szárított termék > Gyümölcs",Élelmiszer|zöldsegGyumölcs|szárítottTermekek|Gyumölcs_1728029163240,https://cdn.metro-group.com/hu/hu_pim_134671001001_01.png
76,Magvak,Magvak,Magvak,élelmiszer/zöldség-gyümölcs/szárított-termék/magvak,szárítottTermekek,élelmiszer/zöldség-gyümölcs/szárított-termék,3,10,0,true,"Élelmiszer > Zöldség, gyümölcs > Szárított termék > Magvak",Élelmiszer|zöldsegGyumölcs|szárítottTermekek|Magvak,https://cdn.metro-group.com/hu/hu_pim_30091001001_01.png
77,Tojás,"Tojás, tojáslé","Tojás, tojáslé",élelmiszer/zöldség-gyümölcs/tojás-tojáslé,zöldsegGyumölcs,élelmiszer/zöldség-gyümölcs,2,19,0,true,"Élelmiszer > Zöldség, gyümölcs > Tojás, tojáslé",Élelmiszer|zöldsegGyumölcs|Tojás,https://cdn.metro-group.com/hu/hu_pim_832153001001_01.png
78,alapvetőTermekek,Alapvető termék,Alapvető termék,élelmiszer/alapvető-termék,Élelmiszer,élelmiszer,1,2139,11,false,Élelmiszer > Alapvető termék,Élelmiszer|alapvetőTermekek,https://cdn.metro-group.com/hu/50210_kreati%CC%81vok_-_mshop_terme%CC%81kkatego%CC%81ria_-_alapveto%CC%8B_-_1000x1000_v1.png
79,Liszt,Liszt,Liszt,élelmiszer/alapvető-termék/liszt,alapvetőTermekek,élelmiszer/alapvető-termék,2,68,8,false,Élelmiszer > Alapvető termék > Liszt,Élelmiszer|alapvetőTermekek|Liszt,https://cdn.metro-group.com/hu/hu_pim_310520001001_02.png
80,Búzaliszt,Búzaliszt,Búzaliszt,élelmiszer/alapvető-termék/liszt/búzaliszt,Liszt,élelmiszer/alapvető-termék/liszt,3,17,0,true,Élelmiszer > Alapvető termék > Liszt > Búzaliszt,Élelmiszer|alapvetőTermekek|Liszt|Búzaliszt,https://cdn.metro-group.com/hu/hu_pim_310520001001_02.png
81,Pizzaliszt,Pizzaliszt,Pizzaliszt,élelmiszer/alapvető-termék/liszt/pizzaliszt,Liszt,élelmiszer/alapvető-termék/liszt,3,12,0,true,Élelmiszer > Alapvető termék > Liszt > Pizzaliszt,Élelmiszer|alapvetőTermekek|Liszt|Pizzaliszt,https://cdn.metro-group.com/hu/hu_pim_167858001001_02.png
82,Rozsliszt,Rozsliszt,Rozsliszt,élelmiszer/alapvető-termék/liszt/rozsliszt,Liszt,élelmiszer/alapvető-termék/liszt,3,1,0,true,Élelmiszer > Alapvető termék > Liszt > Rozsliszt,Élelmiszer|alapvetőTermekek|Liszt|Rozsliszt,https://cdn.metro-group.com/hu/hu_pim_94023001001_02.png
83,Tönköly,Tönköly,Tönköly,élelmiszer/alapvető-termék/liszt/tönköly,Liszt,élelmiszer/alapvető-termék/liszt,3,1,0,true,Élelmiszer > Alapvető termék > Liszt > Tönköly,Élelmiszer|alapvetőTermekek|Liszt|Tönköly,https://cdn.metro-group.com/hu/hu_pim_359476001001_02.png
84,Rizsliszt,Rizsliszt,Rizsliszt,élelmiszer/alapvető-termék/liszt/rizsliszt,Liszt,élelmiszer/alapvető-termék/liszt,3,2,0,true,Élelmiszer > Alapvető termék > Liszt > Rizsliszt,Élelmiszer|alapvetőTermekek|Liszt|Rizsliszt,https://cdn.metro-group.com/hu/hu_pim_37710001001_01.png
85,Kukoricaliszt,Kukoricaliszt,Kukoricaliszt,élelmiszer/alapvető-termék/liszt/kukoricaliszt,Liszt,élelmiszer/alapvető-termék/liszt,3,1,0,true,Élelmiszer > Alapvető termék > Liszt > Kukoricaliszt,Élelmiszer|alapvetőTermekek|Liszt|Kukoricaliszt,https://cdn.metro-group.com/hu/hu_pim_37704001001_01.png
86,speciálisLisztek,Speciális lisztek,Speciális lisztek,élelmiszer/alapvető-termék/liszt/speciális-lisztek,Liszt,élelmiszer/alapvető-termék/liszt,3,13,0,true,Élelmiszer > Alapvető termék > Liszt > Speciális lisztek,Élelmiszer|alapvetőTermekek|Liszt|speciálisLisztek,https://cdn.metro-group.com/hu/hu_pim_37703001001_01.png
87,Zsemlemorzsa,"Morzsák, levesbetétek","Morzsák, levesbetétek",élelmiszer/alapvető-termék/liszt/morzsák-levesbetétek,Liszt,élelmiszer/alapvető-termék/liszt,3,21,0,true,"Élelmiszer > Alapvető termék > Liszt > Morzsák, levesbetétek",Élelmiszer|alapvetőTermekek|Liszt|Zsemlemorzsa,https://cdn.metro-group.com/hu/hu_pim_57811001001_01.png
88,Olaj,Olaj,Olaj,élelmiszer/alapvető-termék/olaj,alapvetőTermekek,élelmiszer/alapvető-termék,2,66,4,false,Élelmiszer > Alapvető termék > Olaj,Élelmiszer|alapvetőTermekek|Olaj,https://cdn.metro-group.com/hu/hu_pim_162952001001_02.png
89,Napraforgó,Napraforgó,Napraforgó,élelmiszer/alapvető-termék/olaj/napraforgó,Olaj,élelmiszer/alapvető-termék/olaj,3,18,0,true,Élelmiszer > Alapvető termék > Olaj > Napraforgó,Élelmiszer|alapvetőTermekek|Olaj|Napraforgó,https://cdn.metro-group.com/hu/hu_pim_111259001001_01.png
90,vegyesSutnivalóOlaj,Sütőolaj,Sütőolaj,élelmiszer/alapvető-termék/olaj/sütőolaj,Olaj,élelmiszer/alapvető-termék/olaj,3,5,0,true,Élelmiszer > Alapvető termék > Olaj > Sütőolaj,Élelmiszer|alapvetőTermekek|Olaj|vegyesSutnivalóOlaj,https://cdn.metro-group.com/hu/hu_pim_129548001001_02.png
91,Olivaolaj,Olivaolaj,Olivaolaj,élelmiszer/alapvető-termék/olaj/olivaolaj,Olaj,élelmiszer/alapvető-termék/olaj,3,26,0,true,Élelmiszer > Alapvető termék > Olaj > Olivaolaj,Élelmiszer|alapvetőTermekek|Olaj|Olivaolaj,https://cdn.metro-group.com/hu/hu_pim_577997001002_01.png
92,egyebOlajok,Egyéb olajok,Egyéb olajok,élelmiszer/alapvető-termék/olaj/egyéb-olajok,Olaj,élelmiszer/alapvető-termék/olaj,3,17,0,true,Élelmiszer > Alapvető termék > Olaj > Egyéb olajok,Élelmiszer|alapvetőTermekek|Olaj|egyebOlajok,https://cdn.metro-group.com/hu/hu_pim_168814001001_02.png
93,lisztCukorEdesítő,"Cukor, édesítő","Cukor, édesítő",élelmiszer/alapvető-termék/cukor-édesítő,alapvetőTermekek,élelmiszer/alapvető-termék,2,42,5,false,"Élelmiszer > Alapvető termék > Cukor, édesítő",Élelmiszer|alapvetőTermekek|lisztCukorEdesítő,https://cdn.metro-group.com/hu/hu_pim_103377001001_02.png
94,feherCukor,Fehér cukor,Fehér cukor,élelmiszer/alapvető-termék/cukor-édesítő/fehér-cukor,lisztCukorEdesítő,élelmiszer/alapvető-termék/cukor-édesítő,3,9,0,true,"Élelmiszer > Alapvető termék > Cukor, édesítő > Fehér cukor",Élelmiszer|alapvetőTermekek|lisztCukorEdesítő|feherCukor,https://cdn.metro-group.com/hu/hu_pim_169599001001_02.png
95,barnaCukor,Barna cukor,Barna cukor,élelmiszer/alapvető-termék/cukor-édesítő/barna-cukor,lisztCukorEdesítő,élelmiszer/alapvető-termék/cukor-édesítő,3,8,0,true,"Élelmiszer > Alapvető termék > Cukor, édesítő > Barna cukor",Élelmiszer|alapvetőTermekek|lisztCukorEdesítő|barnaCukor,https://cdn.metro-group.com/hu/hu_pim_39230001001_02.png
96,sutőcukorFőzőcukor,"Sütőcukor, főzőcukor","Sütőcukor, főzőcukor",élelmiszer/alapvető-termék/cukor-édesítő/sütőcukor-főzőcukor,lisztCukorEdesítő,élelmiszer/alapvető-termék/cukor-édesítő,3,6,0,true,"Élelmiszer > Alapvető termék > Cukor, édesítő > Sütőcukor, főzőcukor",Élelmiszer|alapvetőTermekek|lisztCukorEdesítő|sutőcukorFőzőcukor,https://cdn.metro-group.com/hu/hu_pim_136869001001_02.png
97,kulönlegesCsoport_1728024610159,Egyéb cukor,Egyéb cukor,élelmiszer/alapvető-termék/cukor-édesítő/egyéb-cukor,lisztCukorEdesítő,élelmiszer/alapvető-termék/cukor-édesítő,3,2,0,true,"Élelmiszer > Alapvető termék > Cukor, édesítő > Egyéb cukor",Élelmiszer|alapvetőTermekek|lisztCukorEdesítő|kulönlegesCsoport_1728024610159,https://cdn.metro-group.com/hu/hu_pim_158843001001_02.png
98,Édesítőszer,Édesítőszer,Édesítőszer,élelmiszer/alapvető-termék/cukor-édesítő/édesítőszer,lisztCukorEdesítő,élelmiszer/alapvető-termék/cukor-édesítő,3,17,0,true,"Élelmiszer > Alapvető termék > Cukor, édesítő > Édesítőszer",Élelmiszer|alapvetőTermekek|lisztCukorEdesítő|Édesítőszer,https://cdn.metro-group.com/hu/hu_pim_809536001001_02.png
99,Ételízesítő,Fűszer,Fűszer,élelmiszer/alapvető-termék/fűszer,alapvetőTermekek,élelmiszer/alapvető-termék,2,476,13,false,Élelmiszer > Alapvető termék > Fűszer,Élelmiszer|alapvetőTermekek|Ételízesítő,https://cdn.metro-group.com/hu/hu_pim_67806001001_02.png
100,Fűszerkeverek,Fűszerkeverék,Fűszerkeverék,élelmiszer/alapvető-termék/fűszer/fűszerkeverék,Ételízesítő,élelmiszer/alapvető-termék/fűszer,3,184,0,true,Élelmiszer > Alapvető termék > Fűszer > Fűszerkeverék,Élelmiszer|alapvetőTermekek|Ételízesítő|Fűszerkeverek,https://cdn.metro-group.com/hu/hu_pim_321308001001_02.png
101,Paprika_1740388898839,Paprika,Paprika,élelmiszer/alapvető-termék/fűszer/paprika,Ételízesítő,élelmiszer/alapvető-termék/fűszer,3,21,0,true,Élelmiszer > Alapvető termék > Fűszer > Paprika,Élelmiszer|alapvetőTermekek|Ételízesítő|Paprika_1740388898839,https://cdn.metro-group.com/hu/hu_pim_176179001001_01.png
102,ánizsKardamon,"Ánizs, kardamon","Ánizs, kardamon",élelmiszer/alapvető-termék/fűszer/ánizs-kardamon,Ételízesítő,élelmiszer/alapvető-termék/fűszer,3,1,0,true,"Élelmiszer > Alapvető termék > Fűszer > Ánizs, kardamon",Élelmiszer|alapvetőTermekek|Ételízesítő|ánizsKardamon,https://cdn.metro-group.com/hu/hu_pim_105724001001_02.png
103,borsChili,"Bors, chili","Bors, chili",élelmiszer/alapvető-termék/fűszer/bors-chili,Ételízesítő,élelmiszer/alapvető-termék/fűszer,3,71,0,true,"Élelmiszer > Alapvető termék > Fűszer > Bors, chili",Élelmiszer|alapvetőTermekek|Ételízesítő|borsChili,https://cdn.metro-group.com/hu/hu_pim_85103001001_02.png
104,curryKurkuma,"Curry, kurkuma","Curry, kurkuma",élelmiszer/alapvető-termék/fűszer/curry-kurkuma,Ételízesítő,élelmiszer/alapvető-termék/fűszer,3,15,0,true,"Élelmiszer > Alapvető termék > Fűszer > Curry, kurkuma",Élelmiszer|alapvetőTermekek|Ételízesítő|curryKurkuma,https://cdn.metro-group.com/hu/hu_pim_163616001001_02.png
105,Fahej,Fahéj,Fahéj,élelmiszer/alapvető-termék/fűszer/fahéj,Ételízesítő,élelmiszer/alapvető-termék/fűszer,3,14,0,true,Élelmiszer > Alapvető termék > Fűszer > Fahéj,Élelmiszer|alapvetőTermekek|Ételízesítő|Fahej,https://cdn.metro-group.com/hu/hu_pim_71668001001_02.png
106,gyömberFokhagyma,"Gyömbér, fokhagyma","Gyömbér, fokhagyma",élelmiszer/alapvető-termék/fűszer/gyömbér-fokhagyma,Ételízesítő,élelmiszer/alapvető-termék/fűszer,3,8,0,true,"Élelmiszer > Alapvető termék > Fűszer > Gyömbér, fokhagyma",Élelmiszer|alapvetőTermekek|Ételízesítő|gyömberFokhagyma,https://cdn.metro-group.com/hu/hu_pim_74603001001_01.png
107,Kömeny,Kömény,Kömény,élelmiszer/alapvető-termék/fűszer/kömény,Ételízesítő,élelmiszer/alapvető-termék/fűszer,3,18,0,true,Élelmiszer > Alapvető termék > Fűszer > Kömény,Élelmiszer|alapvetőTermekek|Ételízesítő|Kömeny,https://cdn.metro-group.com/hu/hu_pim_129952001001_02.png
108,Mustármag,Mustármag,Mustármag,élelmiszer/alapvető-termék/fűszer/mustármag,Ételízesítő,élelmiszer/alapvető-termék/fűszer,3,2,0,true,Élelmiszer > Alapvető termék > Fűszer > Mustármag,Élelmiszer|alapvetőTermekek|Ételízesítő|Mustármag,https://cdn.metro-group.com/hu/hu_pim_843836001001_02.png
109,Szegfűszeg,Szegfűszeg,Szegfűszeg,élelmiszer/alapvető-termék/fűszer/szegfűszeg,Ételízesítő,élelmiszer/alapvető-termék/fűszer,3,7,0,true,Élelmiszer > Alapvető termék > Fűszer > Szegfűszeg,Élelmiszer|alapvetőTermekek|Ételízesítő|Szegfűszeg,https://cdn.metro-group.com/hu/hu_pim_83557001001_02.png
110,Szerecsendió,Szerecsendió,Szerecsendió,élelmiszer/alapvető-termék/fűszer/szerecsendió,Ételízesítő,élelmiszer/alapvető-termék/fűszer,3,3,0,true,Élelmiszer > Alapvető termék > Fűszer > Szerecsendió,Élelmiszer|alapvetőTermekek|Ételízesítő|Szerecsendió,https://cdn.metro-group.com/hu/hu_pim_177612001001_01.png
111,Fűszernöveny,Fűszernövény,Fűszernövény,élelmiszer/alapvető-termék/fűszer/fűszernövény,Ételízesítő,élelmiszer/alapvető-termék/fűszer,3,91,0,true,Élelmiszer > Alapvető termék > Fűszer > Fűszernövény,Élelmiszer|alapvetőTermekek|Ételízesítő|Fűszernöveny,https://cdn.metro-group.com/hu/hu_pim_179149001001_01.png
112,egyebFűszerek,Egyéb fűszerek,Egyéb fűszerek,élelmiszer/alapvető-termék/fűszer/egyéb-fűszerek,Ételízesítő,élelmiszer/alapvető-termék/fűszer,3,41,0,true,Élelmiszer > Alapvető termék > Fűszer > Egyéb fűszerek,Élelmiszer|alapvetőTermekek|Ételízesítő|egyebFűszerek,https://cdn.metro-group.com/hu/hu_pim_178096001001_01.png
113,Ételízesítő_1740388779981,Ételízesítő,Ételízesítő,élelmiszer/alapvető-termék/ételízesítő,alapvetőTermekek,élelmiszer/alapvető-termék,2,87,3,false,Élelmiszer > Alapvető termék > Ételízesítő,Élelmiszer|alapvetőTermekek|Ételízesítő_1740388779981,https://cdn.metro-group.com/hu/hu_pim_114151001001_01.png
114,Ecet,Ecet,Ecet,élelmiszer/alapvető-termék/ételízesítő/ecet,Ételízesítő_1740388779981,élelmiszer/alapvető-termék/ételízesítő,3,31,0,true,Élelmiszer > Alapvető termék > Ételízesítő > Ecet,Élelmiszer|alapvetőTermekek|Ételízesítő_1740388779981|Ecet,https://cdn.metro-group.com/hu/hu_pim_114151001001_01.png
115,Só,Só,Só,élelmiszer/alapvető-termék/ételízesítő/só,Ételízesítő_1740388779981,élelmiszer/alapvető-termék/ételízesítő,3,29,0,true,Élelmiszer > Alapvető termék > Ételízesítő > Só,Élelmiszer|alapvetőTermekek|Ételízesítő_1740388779981|Só,https://cdn.metro-group.com/hu/hu_pim_67806001001_02.png
116,egyebZöldsegek,Paprika és egyéb krémek,Paprika és egyéb krémek,élelmiszer/alapvető-termék/ételízesítő/paprika-és-egyéb-krémek,Ételízesítő_1740388779981,élelmiszer/alapvető-termék/ételízesítő,3,27,0,true,Élelmiszer > Alapvető termék > Ételízesítő > Paprika és egyéb krémek,Élelmiszer|alapvetőTermekek|Ételízesítő_1740388779981|egyebZöldsegek,https://cdn.metro-group.com/hu/hu_pim_57463001001_02.png
117,Köretek,"Köret, tészta","Köret, tészta",élelmiszer/alapvető-termék/köret-tészta,alapvetőTermekek,élelmiszer/alapvető-termék,2,246,11,false,"Élelmiszer > Alapvető termék > Köret, tészta",Élelmiszer|alapvetőTermekek|Köretek,https://cdn.metro-group.com/hu/hu_pim_96066001001_01.png
118,tojásosTeszta,Tojásos tészta,Tojásos tészta,élelmiszer/alapvető-termék/köret-tészta/tojásos-tészta,Köretek,élelmiszer/alapvető-termék/köret-tészta,3,86,0,true,"Élelmiszer > Alapvető termék > Köret, tészta > Tojásos tészta",Élelmiszer|alapvetőTermekek|Köretek|tojásosTeszta,https://cdn.metro-group.com/hu/hu_pim_101176001001_01.png
119,durumTeljesKiörlesűTeszta,"Durum, teljes kiörlésű tészta","Durum, teljes kiörlésű tészta",élelmiszer/alapvető-termék/köret-tészta/durum-teljes-kiörlésű-tészta,Köretek,élelmiszer/alapvető-termék/köret-tészta,3,57,0,true,"Élelmiszer > Alapvető termék > Köret, tészta > Durum, teljes kiörlésű tészta",Élelmiszer|alapvetőTermekek|Köretek|durumTeljesKiörlesűTeszta,https://cdn.metro-group.com/hu/hu_pim_125754001001_01.png
120,Levesteszta,Levestészta,Levestészta,élelmiszer/alapvető-termék/köret-tészta/levestészta,Köretek,élelmiszer/alapvető-termék/köret-tészta,3,5,0,true,"Élelmiszer > Alapvető termék > Köret, tészta > Levestészta",Élelmiszer|alapvetőTermekek|Köretek|Levesteszta,https://cdn.metro-group.com/hu/hu_pim_171641001001_02.png
121,Rizsteszta,Rizstészta,Rizstészta,élelmiszer/alapvető-termék/köret-tészta/rizstészta,Köretek,élelmiszer/alapvető-termék/köret-tészta,3,6,0,true,"Élelmiszer > Alapvető termék > Köret, tészta > Rizstészta",Élelmiszer|alapvetőTermekek|Köretek|Rizsteszta,https://cdn.metro-group.com/hu/hu_pim_858487001001_01.png
122,lasagnaGnocchi,"Lasagna, gnocchi","Lasagna, gnocchi",élelmiszer/alapvető-termék/köret-tészta/lasagna-gnocchi,Köretek,élelmiszer/alapvető-termék/köret-tészta,3,3,0,true,"Élelmiszer > Alapvető termék > Köret, tészta > Lasagna, gnocchi",Élelmiszer|alapvetőTermekek|Köretek|lasagnaGnocchi,https://cdn.metro-group.com/hu/hu_pim_816641001002_02.png
123,speciálisTeszták,Speciális tészták,Speciális tészták,élelmiszer/alapvető-termék/köret-tészta/speciális-tészták,Köretek,élelmiszer/alapvető-termék/köret-tészta,3,14,0,true,"Élelmiszer > Alapvető termék > Köret, tészta > Speciális tészták",Élelmiszer|alapvetőTermekek|Köretek|speciálisTeszták,https://cdn.metro-group.com/hu/hu_pim_162609001001_02.png
124,Rizs_1728024541431,Rizs,Rizs,élelmiszer/alapvető-termék/köret-tészta/rizs,Köretek,élelmiszer/alapvető-termék/köret-tészta,3,43,0,true,"Élelmiszer > Alapvető termék > Köret, tészta > Rizs",Élelmiszer|alapvetőTermekek|Köretek|Rizs_1728024541431,https://cdn.metro-group.com/hu/hu_pim_172894001001_01.png
125,Gabona,Gabona,Gabona,élelmiszer/alapvető-termék/köret-tészta/gabona,Köretek,élelmiszer/alapvető-termék/köret-tészta,3,10,0,true,"Élelmiszer > Alapvető termék > Köret, tészta > Gabona",Élelmiszer|alapvetőTermekek|Köretek|Gabona,https://cdn.metro-group.com/hu/hu_pim_92927001001_02.png
126,Huvelyesek,Hüvelyesek,Hüvelyesek,élelmiszer/alapvető-termék/köret-tészta/hüvelyesek,Köretek,élelmiszer/alapvető-termék/köret-tészta,3,14,0,true,"Élelmiszer > Alapvető termék > Köret, tészta > Hüvelyesek",Élelmiszer|alapvetőTermekek|Köretek|Huvelyesek,https://cdn.metro-group.com/hu/hu_pim_76420001001_02.png
127,szárítottZöldseg,Szárított zöldség,Szárított zöldség,élelmiszer/alapvető-termék/köret-tészta/szárított-zöldség,Köretek,élelmiszer/alapvető-termék/köret-tészta,3,6,0,true,"Élelmiszer > Alapvető termék > Köret, tészta > Szárított zöldség",Élelmiszer|alapvetőTermekek|Köretek|szárítottZöldseg,https://cdn.metro-group.com/hu/hu_pim_167859001001_02.png
128,Glutenmentes,Gluténmentes,Gluténmentes,élelmiszer/alapvető-termék/köret-tészta/gluténmentes,Köretek,élelmiszer/alapvető-termék/köret-tészta,3,2,0,true,"Élelmiszer > Alapvető termék > Köret, tészta > Gluténmentes",Élelmiszer|alapvetőTermekek|Köretek|Glutenmentes,https://cdn.metro-group.com/hu/hu_pim_177474001001_02.png
129,szószokMártások,"Szósz, mártás","Szósz, mártás",élelmiszer/alapvető-termék/szósz-mártás,alapvetőTermekek,élelmiszer/alapvető-termék,2,308,14,false,"Élelmiszer > Alapvető termék > Szósz, mártás",Élelmiszer|alapvetőTermekek|szószokMártások,https://cdn.metro-group.com/hu/hu_pim_97575001001_01.png
130,Ketchup,Ketchup,Ketchup,élelmiszer/alapvető-termék/szósz-mártás/ketchup,szószokMártások,élelmiszer/alapvető-termék/szósz-mártás,3,34,0,true,"Élelmiszer > Alapvető termék > Szósz, mártás > Ketchup",Élelmiszer|alapvetőTermekek|szószokMártások|Ketchup,https://cdn.metro-group.com/hu/hu_pim_15726001001_01.png
131,Mustár,Mustár,Mustár,élelmiszer/alapvető-termék/szósz-mártás/mustár,szószokMártások,élelmiszer/alapvető-termék/szósz-mártás,3,27,0,true,"Élelmiszer > Alapvető termék > Szósz, mártás > Mustár",Élelmiszer|alapvetőTermekek|szószokMártások|Mustár,https://cdn.metro-group.com/hu/hu_pim_523012001001_01.png
132,Majonez,Majonéz,Majonéz,élelmiszer/alapvető-termék/szósz-mártás/majonéz,szószokMártások,élelmiszer/alapvető-termék/szósz-mártás,3,37,0,true,"Élelmiszer > Alapvető termék > Szósz, mártás > Majonéz",Élelmiszer|alapvetőTermekek|szószokMártások|Majonez,https://cdn.metro-group.com/hu/hu_pim_523913001001_02.png
133,ázsiaiÍzek,Ázsiai ízek,Ázsiai ízek,élelmiszer/alapvető-termék/szósz-mártás/ázsiai-ízek,szószokMártások,élelmiszer/alapvető-termék/szósz-mártás,3,45,0,true,"Élelmiszer > Alapvető termék > Szósz, mártás > Ázsiai ízek",Élelmiszer|alapvetőTermekek|szószokMártások|ázsiaiÍzek,https://cdn.metro-group.com/hu/hu_pim_163662001001_02.png
134,Barbecue,Barbecue,Barbecue,élelmiszer/alapvető-termék/szósz-mártás/barbecue,szószokMártások,élelmiszer/alapvető-termék/szósz-mártás,3,22,0,true,"Élelmiszer > Alapvető termék > Szósz, mártás > Barbecue",Élelmiszer|alapvetőTermekek|szószokMártások|Barbecue,https://cdn.metro-group.com/hu/hu_pim_97575001001_01.png
135,Hamburger,Hamburger,Hamburger,élelmiszer/alapvető-termék/szósz-mártás/hamburger,szószokMártások,élelmiszer/alapvető-termék/szósz-mártás,3,36,0,true,"Élelmiszer > Alapvető termék > Szósz, mártás > Hamburger",Élelmiszer|alapvetőTermekek|szószokMártások|Hamburger,https://cdn.metro-group.com/hu/hu_pim_98075001001_01.png
136,Pesto,Pesto,Pesto,élelmiszer/alapvető-termék/szósz-mártás/pesto,szószokMártások,élelmiszer/alapvető-termék/szósz-mártás,3,12,0,true,"Élelmiszer > Alapvető termék > Szósz, mártás > Pesto",Élelmiszer|alapvetőTermekek|szószokMártások|Pesto,https://cdn.metro-group.com/hu/hu_pim_252385001002_02.png
137,Salátaöntet,Salátaöntet,Salátaöntet,élelmiszer/alapvető-termék/szósz-mártás/salátaöntet,szószokMártások,élelmiszer/alapvető-termék/szósz-mártás,3,20,0,true,"Élelmiszer > Alapvető termék > Szósz, mártás > Salátaöntet",Élelmiszer|alapvetőTermekek|szószokMártások|Salátaöntet,https://cdn.metro-group.com/hu/hu_pim_98067001001_01.png
138,Szójaszószok,Szójaszósz,Szójaszósz,élelmiszer/alapvető-termék/szósz-mártás/szójaszósz,szószokMártások,élelmiszer/alapvető-termék/szósz-mártás,3,26,0,true,"Élelmiszer > Alapvető termék > Szósz, mártás > Szójaszósz",Élelmiszer|alapvetőTermekek|szószokMártások|Szójaszószok,https://cdn.metro-group.com/hu/hu_pim_170333001001_01.png
139,Tesztaszósz,Tésztaszósz,Tésztaszósz,élelmiszer/alapvető-termék/szósz-mártás/tésztaszósz,szószokMártások,élelmiszer/alapvető-termék/szósz-mártás,3,18,0,true,"Élelmiszer > Alapvető termék > Szósz, mártás > Tésztaszósz",Élelmiszer|alapvetőTermekek|szószokMártások|Tesztaszósz,https://cdn.metro-group.com/hu/hu_pim_135788001002_02.png
140,Tabasco,Tabasco,Tabasco,élelmiszer/alapvető-termék/szósz-mártás/tabasco,szószokMártások,élelmiszer/alapvető-termék/szósz-mártás,3,4,0,true,"Élelmiszer > Alapvető termék > Szósz, mártás > Tabasco",Élelmiszer|alapvetőTermekek|szószokMártások|Tabasco,https://cdn.metro-group.com/hu/hu_pim_404248001001_02.png
141,Torma,Torma,Torma,élelmiszer/alapvető-termék/szósz-mártás/torma,szószokMártások,élelmiszer/alapvető-termék/szósz-mártás,3,14,0,true,"Élelmiszer > Alapvető termék > Szósz, mártás > Torma",Élelmiszer|alapvetőTermekek|szószokMártások|Torma,https://cdn.metro-group.com/hu/hu_pim_180588001001_01.png
142,Worchester,Worchester,Worchester,élelmiszer/alapvető-termék/szósz-mártás/worchester,szószokMártások,élelmiszer/alapvető-termék/szósz-mártás,3,3,0,true,"Élelmiszer > Alapvető termék > Szósz, mártás > Worchester",Élelmiszer|alapvetőTermekek|szószokMártások|Worchester,https://cdn.metro-group.com/hu/hu_pim_21167001001_01.png
143,egyebSzósz,Egyéb szósz,Egyéb szósz,élelmiszer/alapvető-termék/szósz-mártás/egyéb-szósz,szószokMártások,élelmiszer/alapvető-termék/szósz-mártás,3,10,0,true,"Élelmiszer > Alapvető termék > Szósz, mártás > Egyéb szósz",Élelmiszer|alapvetőTermekek|szószokMártások|egyebSzósz,https://cdn.metro-group.com/hu/hu_pim_110762001002_02.png
