store_name,store_product_id,product_name,unit_step,unit_type,tipus,javasolt_mennyiseg,javasolt_egyseg,bizonyossag,indok,local_image_paths
Prima,6da828dc5a4660b0fa7730c1,Parázsburgonya lédig,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/prima/87959204bf11368c.jpg
Prima,95cf9c132caced0e865bf314,Fürtös paradicsom lédig,500.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 500.0 g,data/markets_data/product_images/prima/1223484b441c614d.jpg
Prima,cdfc69f5dfd9875a13865171,Kígyóuborka lédig,300.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 300.0 g,data/markets_data/product_images/prima/a9a92dd1719466dd.jpg
Prima,1b824c1b3dc66b24fa70806d,Narancs lédig,500.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 500.0 g,data/markets_data/product_images/prima/8c77ebb3a9f54266.jpg
Prima,a5899736c5100b4a43c47fce,Vilmos körte lédig,500.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 500.0 g,data/markets_data/product_images/prima/04ca6bd8c90abce2.jpg
Prima,031bc8cad99fb839bb30fe25,Packhams körte lédig,500.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 500.0 g,data/markets_data/product_images/prima/a65ba7e13a016c27.jpg
Prima,efbbd2cd7e524c68b1650ae5,Red Jonaprince alma lédig,500.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 500.0 g,data/markets_data/product_images/prima/62236a1e5de512e9.jpg
Prima,231c72b28b5f392061c6b0ae,Grapefruit fehér lédig,400.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 400.0 g,data/markets_data/product_images/prima/003f0da441447e4b.jpg
Prima,b20d852fe871017198928a48,Görögdinnye lédig,7000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 7000.0 g,data/markets_data/product_images/prima/d2ae3266b5ffa6c5.png
Prima,fc46aee26d33786cb9bbfa8b,Jonagored alma lédig,500.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 500.0 g,data/markets_data/product_images/prima/23913e10c69c58f0.jpg
Prima,f7c0e401ca15490a97a94f37,Őszibarack lédig,500.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 500.0 g,data/markets_data/product_images/prima/137b2f1a26ca70ae.png
Prima,6e81f7d29f579c344271edc8,Nektarin lédig,500.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 500.0 g,data/markets_data/product_images/prima/30b02ac46c76b7c3.png
Prima,3fe2afc2edbd11bf19495dea,Rozé szőlő lédig,500.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 500.0 g,data/markets_data/product_images/prima/cf4ae7b993607c03.jpg
Prima,f5b47f652cc73c450da45544,Citrom lédig,500.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 500.0 g,data/markets_data/product_images/prima/0133750cd0be342d.jpg
Prima,caa56dfa6210ba21f1dd6826,Idared alma lédig,500.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 500.0 g,data/markets_data/product_images/prima/b1d6153947d1446d.jpg
Prima,fb2f8e4c9db41e64bdcc1399,Golden alma lédig,500.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 500.0 g,data/markets_data/product_images/prima/346d925351b87b48.jpg
Prima,d74b7ce45ff2a1ec21bdb1c4,Grapefruit piros lédig,400.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 400.0 g,data/markets_data/product_images/prima/0e0b89bbb1eeff9b.jpg
Prima,0ff189df3491b4136ea49696,Zott Jogobella élőflórás joghurt 150 g,125.0,g,nev_elteres,150.0,g,review,"nev szerint 150 g, API szerint 125.0 g (elteres 17%)",data/markets_data/product_images/prima/9f49c63db16d96d6.jpg
Prima,a3728f679d46d774adb569f7,"Karaván klasszikus natúr füstölt, zsíros öml. sajt lédig",100.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 100.0 g,
Prima,6cd92d44bffca6208e895fc1,Ammerland edami sajt 40% lédig,100.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 100.0 g,data/markets_data/product_images/prima/0e3cbba79b9da4bf.jpg
Prima,3401dd25d173776f12f45821,Ammerland gouda sajt 48% lédig,100.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 100.0 g,data/markets_data/product_images/prima/92bbf1c15259d3c1.jpg
Prima,cb7d2a0a26d33dd46b7c6e46,Magyar Trappista Sajt zsíros félkemény trappista sajt,100.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 100.0 g,data/markets_data/product_images/prima/f5b4c81ed057ca8d.jpg
Prima,888f9889131b88438aed31c5,Sertés csont nélküli karaj,500.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 500.0 g,data/markets_data/product_images/prima/4042d9209d746d98.png
Prima,5ef8ca61a5f49a9dbefb0ce5,Bonduelle gőzben párolt csicseriborsó 310 g,265.0,g,nev_elteres,310.0,g,review,"nev szerint 310 g, API szerint 265.0 g (elteres 15%)",data/markets_data/product_images/prima/077791e2c2d7bbb5.jpg
Prima,7dafb206dd67348df7944a1f,Bonduelle zöldborsó 530 g,375.0,g,nev_elteres,530.0,g,review,"nev szerint 530 g, API szerint 375.0 g (elteres 29%)",data/markets_data/product_images/prima/eefdd93d62893aac.jpg
Prima,6c2336e4f4d22d528e85773e,Bonduelle zöldborsó 200 g,130.0,g,nev_elteres,200.0,g,review,"nev szerint 200 g, API szerint 130.0 g (elteres 35%)",data/markets_data/product_images/prima/4f72fdba14f77d80.jpg
Prima,a5949075bd8b7df411f455d1,Latinum csicseriborsó 400 g,240.0,g,nev_elteres,400.0,g,review,"nev szerint 400 g, API szerint 240.0 g (elteres 40%)",data/markets_data/product_images/prima/b03f655245043ad4.jpg
Prima,d3c710da2fc90a752b4b680e,Bonduelle bébirépa 400 g,265.0,g,nev_elteres,400.0,g,review,"nev szerint 400 g, API szerint 265.0 g (elteres 34%)",data/markets_data/product_images/prima/5fb266bb7f44a957.jpg
Prima,2138cfe24130d29415648a63,Rege párolt vöröskáposzta 520g/360g,360.0,g,nev_elteres,520.0,g,review,"nev szerint 520 g, API szerint 360.0 g (elteres 31%)",data/markets_data/product_images/prima/b9c097c6aa194f15.jpg
Prima,323d21da0c77ceddf4a7416b,Bonduelle zöldborsó 545 g,360.0,g,nev_elteres,545.0,g,review,"nev szerint 545 g, API szerint 360.0 g (elteres 34%)",data/markets_data/product_images/prima/a12336109884fc03.jpg
Prima,c57319cf65da00d4b5e706be,Bonduelle zöldborsó 800 g,530.0,g,nev_elteres,800.0,g,review,"nev szerint 800 g, API szerint 530.0 g (elteres 34%)",data/markets_data/product_images/prima/a525491f8ffd3f76.jpg
Prima,8a1cd2e68e7378902ba49225,Globus Gondosan válogatva zöldborsó 660 g,445.0,g,nev_elteres,660.0,g,review,"nev szerint 660 g, API szerint 445.0 g (elteres 33%)",data/markets_data/product_images/prima/1c23c44589670f07.jpg
Prima,05b505f85e46a7ff18723840,Latinum darabolt paradicsom 400 g,240.0,g,nev_elteres,400.0,g,review,"nev szerint 400 g, API szerint 240.0 g (elteres 40%)",data/markets_data/product_images/prima/96e313e2302190d1.jpg
Prima,5f546d5739f5696acec78e2f,"Classic Ruszli pácolt hering hagymával, édesítőszerrel 400 g",208.0,g,nev_elteres,400.0,g,review,"nev szerint 400 g, API szerint 208.0 g (elteres 48%)",data/markets_data/product_images/prima/38a96653cf3a33d2.jpg
Spar,7571098458065cae45a0b32a,"SPAR BBQ szeletelt sertés tarja, csont nélkül, hagymás fűszerezésű olajos marinádban",650.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 650.0 g,data/markets_data/product_images/spar/c43ffa25cd93dd2e.jpg
Spar,91d11f07827061afe561bce1,SPAR BBQ-tarja mix,2500.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 2500.0 g,data/markets_data/product_images/spar/66a2c9b1333653d6.jpg
Spar,8078829f7246d323a5b90a05,S-Budget Sülve-Főve Csirke friss csirke egészcombfilé,900.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 900.0 g,data/markets_data/product_images/spar/01caffad12b9ac59.jpg
Spar,bcc9badf73320811fd814d1b,SPAR Hazai Szeretem csípős csalamádé édesítőszerrel 850 g,500.0,g,nev_elteres,850.0,g,review,"nev szerint 850 g, API szerint 500.0 g (elteres 41%)",data/markets_data/product_images/spar/cbc9320bce611ffb.jpg
Spar,96cbd1e65929daff27c4f73e,SPAR Hazai Szeretem csalamádé édesítőszerrel 850 g,500.0,g,nev_elteres,850.0,g,review,"nev szerint 850 g, API szerint 500.0 g (elteres 41%)",data/markets_data/product_images/spar/5275d78d7b065220.jpg
Spar,db4cbc8c72abc279a8f81a56,Gála alma lédig,150.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 150.0 g,data/markets_data/product_images/spar/f22c8a92693b1de1.jpg
Spar,a94b4face5ffc523836b45f4,Golden alma lédig,150.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 150.0 g,data/markets_data/product_images/spar/19ef54679ea9ef9d.jpg
Spar,c3eb847bce2cc1b8fde73a58,Xenia körte lédig,150.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 150.0 g,data/markets_data/product_images/spar/e89ec82090479620.jpg
Spar,6bdaebf9cbae9ef0be7346d2,Görögdinnye csíkos lédig,4800.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 4800.0 g,data/markets_data/product_images/spar/84e5f9db0b941739.jpg
Spar,7916a48686b0176532b09dd5,"SPAR görögdinnye magszegény, sötétzöld lédig",4600.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 4600.0 g,data/markets_data/product_images/spar/1a8980332b498b25.jpg
Spar,e8a177e2421c016ba4d391e2,Banán lédig,200.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 200.0 g,data/markets_data/product_images/spar/7fd2f8712bdda3af.jpg
Spar,b53827cff35258dc6f836bde,Cukkini salátának való lédig,250.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 250.0 g,data/markets_data/product_images/spar/0cf201af35b173a8.jpg
Spar,b3cf9a2277cda340a8e08559,Padlizsán lédig,300.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 300.0 g,data/markets_data/product_images/spar/62c6a412452add8e.jpg
Spar,26b34d9cd1a314b8acb28f27,Édesburgonya lédig,300.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 300.0 g,data/markets_data/product_images/spar/52a2eeddf9f7c886.jpg
Spar,baf84ad8004ff2c985db3d94,Cékla lédig,100.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 100.0 g,data/markets_data/product_images/spar/f2e2659220e7703d.jpg
Spar,6fa90264220c25eb61df323c,Gyömbér lédig,200.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 200.0 g,data/markets_data/product_images/spar/43eb7e8cbcce2d66.jpg
Spar,1a4e0dee9bbbf86e85bc9d52,Zeller lédig,1750.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1750.0 g,data/markets_data/product_images/spar/4fbb2c055e47f44d.jpg
Spar,89e1ec58b2b7fca1c74cd124,Vöröskáposzta lédig,400.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 400.0 g,data/markets_data/product_images/spar/d45f61d04a10444b.png
Spar,2bbde239146d2c2245d93d9e,"Tolle zsíros, félkemény trappista sajt",200.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 200.0 g,data/markets_data/product_images/spar/4e5023f30a98cfd3.jpg
Spar,b322b380f99da6f5666cb580,"Magyar Trappista Sajt zsíros, félkemény trappista sajt",1800.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1800.0 g,data/markets_data/product_images/spar/b4d1193a511bb533.jpg
Spar,3fa335fd40817de89096e8c7,"S-Budget félzsíros, félkemény trappista sajt",1300.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1300.0 g,data/markets_data/product_images/spar/79d099ff7a7f6c30.jpg
Spar,ccddef815424bf3fae117322,Tolle zsíros félkemény trappista sajt egész,1300.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1300.0 g,data/markets_data/product_images/spar/95784ed3625c08d5.jpg
Spar,4c87d1bdad0be18f5c944e34,"S-Budget félzsíros, félkemény darabolt trappista sajt",300.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 300.0 g,data/markets_data/product_images/spar/a8789b16b87fb4b5.png
Spar,8797195c4845e9df95436074,Zott Jogobella élőflórás joghurt 150 g,125.0,g,nev_elteres,150.0,g,review,"nev szerint 150 g, API szerint 125.0 g (elteres 17%)",data/markets_data/product_images/spar/82ce3471e15f2855.jpg
Spar,f1e1ee78eb9e66f668f76cb2,"SPAR füstölt, gyorspácolt kolozsvári szalonna",400.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 400.0 g,data/markets_data/product_images/spar/1e10778d531aa730.jpg
Spar,59ba7337a48db721e4be3dea,"SPAR füstölt, főtt, darabolt erdélyi szalonna",400.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 400.0 g,data/markets_data/product_images/spar/4f15e9d891cf26da.jpg
Spar,274b40de3414f3307e21fb69,"REGNUM füstölt, főtt darabolt sertés császárszalonna",270.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 270.0 g,data/markets_data/product_images/spar/64a6c7ae9ffb9682.jpg
Spar,fd444e1d1ad9e15c3a8741c4,S-Budget füstölt-főtt császárszalonna,600.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 600.0 g,data/markets_data/product_images/spar/474e82674ca9ebe6.jpg
Spar,248d943ad552438463ef5051,Royal friss tanyasi csirke comb,700.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 700.0 g,data/markets_data/product_images/spar/54aecb957251a11a.jpg
Spar,988824f7e2626d272ce67f9d,Master Good friss rántani való csirke zsigerelve belsőség nélkül,1300.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1300.0 g,data/markets_data/product_images/spar/8889b0edc7ca5963.jpg
Spar,8911e4b2e51920511b42eacc,Royal friss tanyasi csirkemellfilé,580.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 580.0 g,data/markets_data/product_images/spar/b01e8417ee8eb7f0.jpg
Spar,c94088c12fc3ec6941bbf00f,Master Good friss tanyasi csirkeszárny,800.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 800.0 g,data/markets_data/product_images/spar/0c3f48f00d49cf7b.jpg
Spar,a57ee674439724aa3612c296,S-Budget Sülve-Főve Csirke csirkecomb,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/spar/3575616caf04a134.jpg
Spar,03a02918e9d633569ec968f6,SPAR friss csirke levescsomag,750.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 750.0 g,data/markets_data/product_images/spar/09be97408a362114.jpg
Spar,534f8f38b9b53bff61d461b5,S-Budget Sülve-Főve Csirke csirke alsócomb,900.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 900.0 g,data/markets_data/product_images/spar/7c80fe56b16a660e.jpg
Spar,621c8eadcfe32cca59312f3e,SPAR friss csirke mellfilé,1100.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1100.0 g,data/markets_data/product_images/spar/1daa9a08be82fdbc.jpg
Spar,0af8333e66889794cce7758c,Coco Rico csirkemellfilé csont és bőr nélkül,800.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 800.0 g,data/markets_data/product_images/spar/854b5a390678fbd2.jpg
Spar,3e5a3b5714caa4e4f829267b,Gallicoop pulykanyak,780.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 780.0 g,data/markets_data/product_images/spar/5c931a00afeac438.jpg
Spar,d7f84c4d1cc41eb86a3d2186,Coco Rico prémium csirke szárnyközép + szárnytő,880.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 880.0 g,data/markets_data/product_images/spar/962e3034527ad941.jpg
Spar,6f5da4b51e593d5f75a79095,Coco Rico csirke felsőcomb,800.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 800.0 g,data/markets_data/product_images/spar/036978f4b5f9502d.jpg
Spar,947e518696eeea5e9b3b70a7,Coco Rico prémium csirke felsőcomb filé,800.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 800.0 g,data/markets_data/product_images/spar/811f978a4a397dc6.jpg
Spar,132fd5f7854c8c2fd993cb95,Coco Rico csirke alsócomb,780.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 780.0 g,data/markets_data/product_images/spar/a215e67fd33c9495.jpg
Spar,cd3cde8b519606c38fcff8f9,S-Budget Sülve-Főve Csirke csirke farhát,950.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 950.0 g,data/markets_data/product_images/spar/874e0aa87337a1cc.jpg
Spar,d43058d28a51f2602d55dec4,Friss hízott liba comb,500.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 500.0 g,data/markets_data/product_images/spar/ff54e9b8f5de39b8.jpg
Spar,b495f4ff65fb2e3573065ef7,Hízott kacsamáj tálcás,450.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 450.0 g,data/markets_data/product_images/spar/0c4e5caf6f5c2890.jpg
Spar,9ecd48463eb5f5fb121e4031,Hízott kacsamell csomagolt,700.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 700.0 g,data/markets_data/product_images/spar/39adadedbdce46e3.jpg
Spar,2fc0313a5303bb06ecd0d523,Hízott kacsacomb tálcás,380.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 380.0 g,data/markets_data/product_images/spar/b5e5576af891f851.jpg
Spar,296404c093f0f712c153cb80,Hízott kacsa testháj tálcás,1100.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1100.0 g,data/markets_data/product_images/spar/898f507e381b57b2.png
Spar,bfdae88180c9fe3b2d85f522,Bontott pecsenyekacsa,2000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 2000.0 g,data/markets_data/product_images/spar/41bd16786810489a.jpg
Spar,fca98c8f1457657ceb657344,Pecsenye libamell tálcás,3000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 3000.0 g,data/markets_data/product_images/spar/d51d60e0d68c24df.jpg
Spar,6d2395da8c4f7de0778e3abb,Pecsenyeliba egész,3000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 3000.0 g,data/markets_data/product_images/spar/f8011bc5ffff976a.jpg
Spar,d3c3e0007c3d771e020832cc,Pecsenye libacomb tálcás,400.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 400.0 g,data/markets_data/product_images/spar/da13e1ff0a78d691.jpg
Spar,dcee0f1dd673f26a7d2f0668,Prémium marha steak csont nélkül 2 szelet tálcás,510.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 510.0 g,data/markets_data/product_images/spar/37a4915833551f56.jpg
Spar,fd639d0da07475d64cea1ac8,REGNUM marhalapocka 2 szelet,390.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 390.0 g,data/markets_data/product_images/spar/20353ca96b459ffc.jpg
Spar,ccd6429b33f205652b917ed0,REGNUM marha gulyáshús tálcás,620.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 620.0 g,data/markets_data/product_images/spar/e8fa6f4c0dfa3843.jpg
Spar,21e2da5114298511fac7c98b,Terra Pannonia marhahús hamburger pogácsa 250 g,350.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 350.0 g,data/markets_data/product_images/spar/1752fb96ea63f53e.jpg
Spar,0f645f662edb69f69713a30e,Terra Pannonia marhahús hátszín csont nélkül,400.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 400.0 g,data/markets_data/product_images/spar/0750ef39f02c4eb4.jpg
Spar,2df2563ad91312c79ab0da06,Terra Pannonia marhahús comb szelet csont nélkül,500.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 500.0 g,data/markets_data/product_images/spar/f154dd5333df7f5f.png
Spar,064347a680db95ba8ab20dbc,Terra Pannonia érlelt Angus marhahús nyak steak,350.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 350.0 g,data/markets_data/product_images/spar/9c9d98b25eadb421.jpg
Spar,c29e66f15adbbd22bf592791,Terra Pannonia marhahús rostélyos csont nélkül,400.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 400.0 g,data/markets_data/product_images/spar/1c9f4df95081f67e.png
Spar,65c67cb3016e8aa54b105c6e,REGNUM marha hátszín steak csont nélkül,400.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 400.0 g,data/markets_data/product_images/spar/9bd1282eb5ac6046.jpg
Spar,d53c6789e786b4cd6998f269,REGNUM marha bélszín steak csont nélkül,500.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 500.0 g,data/markets_data/product_images/spar/a41c925b27fbdf40.jpg
Spar,62b373c8a3e5ea19f12755af,Terra Pannonia szuvidált borsos Angus marha comb szelet,400.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 400.0 g,data/markets_data/product_images/spar/e30f099a2ac59729.jpg
Spar,49d7d663778f60af71efe82a,Terra Pannonia szuvidált mustáros Angus marha comb szelet,400.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 400.0 g,data/markets_data/product_images/spar/048dc19637f66274.png
Spar,e47a57159d12a682f01f96ac,Terra Pannonia szuvidált steak ízesítésű Angus marha comb szelet,400.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 400.0 g,data/markets_data/product_images/spar/e8c19060da59f7f0.png
Spar,bb1d276a9b820ada64b397b1,REGNUM T-Bone steak tálcás,400.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 400.0 g,data/markets_data/product_images/spar/5b5357afe0b88541.jpg
Spar,90fcd333817478584e664480,REGNUM Rib-eye steak tálcás,550.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 550.0 g,data/markets_data/product_images/spar/c922651d8de3cb99.jpg
Spar,c15bf3a1f82930d899c4e0f6,REGNUM marha fehérpecsenye steak csont nélkül,400.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 400.0 g,data/markets_data/product_images/spar/405b8531e141176e.jpg
Spar,c0c32415a6c884458b2d0701,"SPAR BBQ darabolt sertés oldalas, pikáns fűszerezésű olajos marinádban",700.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 700.0 g,data/markets_data/product_images/spar/36d1f3ea3e8aa622.jpg
Spar,b58eeac383d5d55b4ad4c0e2,REGNUM sertésoldalas tálcás,750.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 750.0 g,data/markets_data/product_images/spar/3355407116d71dda.jpg
Spar,3481777a644739f2a1d31116,REGNUM sertéstarja 4 szelet tálcás,600.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 600.0 g,data/markets_data/product_images/spar/45f80743fefcb76d.jpg
Spar,d31e6f2749dbf30a9fc2f83d,REGNUM sertéscomb 4 szelet tálcás,480.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 480.0 g,data/markets_data/product_images/spar/2c0b151671769cbf.jpg
Spar,0352f6bd318dc03d2bbe11ab,"SPAR BBQ sertés karaj, csont nélkül, magyaros fűszerezésű olajos marinádban 4 db",450.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 450.0 g,data/markets_data/product_images/spar/234003ff72cb4415.jpg
Spar,cc8c6b65cd7e705e9093f8ff,REGNUM sertéskaraj 4 szelet tálcás,480.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 480.0 g,data/markets_data/product_images/spar/e2b18cea9df867c4.jpg
Spar,dd5ad91036f018b26a12ac09,REGNUM sertéscomb tálcás,1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/spar/4d462172fb9b7f70.jpg
Spar,4baf9afcf6ea43170e74657e,REGNUM sertéscomb steak 6 szelet,600.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 600.0 g,data/markets_data/product_images/spar/40233a0d24d17a03.jpg
Spar,6d4f4e56197052f3c0425076,"SPAR BBQ sertés császárszalonna, csont nélkül, magyaros fűszerezésű olajos marinádban 4 db",610.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 610.0 g,data/markets_data/product_images/spar/61f3efe9a6a36822.jpg
Spar,0a853336b552ac21b4849133,Prémium sertés karaj csont nélkül 4 szelet tálcás,250.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 250.0 g,data/markets_data/product_images/spar/7fc5f51fa300f552.jpg
Spar,70cfee3f2941e65620c25333,REGNUM sertéscsülök csont nélkül,1100.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1100.0 g,data/markets_data/product_images/spar/73463940a188e260.jpg
Spar,7b91b99ba16c25699f1c6f01,REGNUM sertés pörkölthús tálcás,630.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 630.0 g,data/markets_data/product_images/spar/8a93ca4844d83405.jpg
Spar,49404ef830462a1eabe0f169,REGNUM sertés lapocka csont nélkül tálcás,810.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 810.0 g,data/markets_data/product_images/spar/eef3b7249c9c8571.jpg
Spar,16a526cd444bdc9951ee6d27,REGNUM göngyölt karaj 5 szelet tálcás,460.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 460.0 g,data/markets_data/product_images/spar/df71df1c775f9951.jpg
Spar,81ab060c32cba0be7d0de2a4,REGNUM cordon bleu alapanyag 3 szelet tálcás,590.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 590.0 g,data/markets_data/product_images/spar/64f76d9dba0c3067.jpg
Spar,39266fc5c0ff3935c807859b,S-Budget Füstölt hátsó csülök csomagolt,1500.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1500.0 g,data/markets_data/product_images/spar/64395af9c2c961c5.jpg
Spar,4d722e55ff8e3f3d638a7ac4,SPAR BBQ grill mix,1030.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1030.0 g,data/markets_data/product_images/spar/4adbf4f13cbc0882.jpg
Spar,36c70c16913f1a5887ab0115,"Frédi szelet, magyaros pácban",900.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 900.0 g,data/markets_data/product_images/spar/96bd6452bb9f0988.jpg
Spar,4d0747f7c7ff2b18f3b2eb3a,"SPAR Hazai Szeretem füstölt, nyers, gyorspácolt, kötözött bőrös csont nélküli sertéslapocka",1000.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 1000.0 g,data/markets_data/product_images/spar/b670269358ef89af.jpg
Spar,aa66caccf912a7d9b42c2928,"Frédi szelet, sörös fűszeres pácban",900.0,g,ledig,,g,auto,bolti ledig jelzes; lepeskoz volt: 900.0 g,data/markets_data/product_images/spar/029678f2cf9309d9.jpg
