barcode_norm,product_name_old,product_name_new,category_norm_old,category_norm_new,category_base_old,category_base_new,unit_price_old,unit_price_new
7613036595735,"Nescafé Dolce Gusto Flat White tejes kávékapszula 187,2 g, 16 db","Nescafé Dolce Gusto Flat White tejes kávékapszula 187,2 g, 16 db",vegan-termekek-134,100-os-gyumolcs-es-zoldseglevek-137,vegan-termekek,100-os-gyumolcs-es-zoldseglevek,2519.0,2519.0
9100000891330,S-Budget Espresso pörkölt őrölt kávé kapszulában 30 db 156 g,S-Budget Espresso pörkölt őrölt kávé kapszulában 30 db 156 g,vegan-termekek-134,100-os-gyumolcs-es-zoldseglevek-137,vegan-termekek,100-os-gyumolcs-es-zoldseglevek,2364.0,2364.0
9100000984582,S-Budget Lungo Forte pörkölt őrölt kávé kapszulában 30 db 156 g,S-Budget Lungo Forte pörkölt őrölt kávé kapszulában 30 db 156 g,vegan-termekek-134,100-os-gyumolcs-es-zoldseglevek-137,vegan-termekek,100-os-gyumolcs-es-zoldseglevek,2364.0,2364.0
9100000891316,S-Budget Lungo őrölt pörkölt kávé kapszulában 30 db 159 g,S-Budget Lungo őrölt pörkölt kávé kapszulában 30 db 159 g,vegan-termekek-134,100-os-gyumolcs-es-zoldseglevek-137,vegan-termekek,100-os-gyumolcs-es-zoldseglevek,2364.0,2364.0
8710671201959,SPAR Espresso kávékapszulák 10 db 50 g,SPAR Espresso kávékapszulák 10 db 50 g,vegan-termekek-134,100-os-gyumolcs-es-zoldseglevek-137,vegan-termekek,100-os-gyumolcs-es-zoldseglevek,999.0,999.0
8710671201973,SPAR Lungo Forte kávékapszulák 10 x 5 g (50 g),SPAR Lungo Forte kávékapszulák 10 x 5 g (50 g),vegan-termekek-134,100-os-gyumolcs-es-zoldseglevek-137,vegan-termekek,100-os-gyumolcs-es-zoldseglevek,999.0,999.0
8710671201935,SPAR Lungo kávékapszulák 10 db 50 g,SPAR Lungo kávékapszulák 10 db 50 g,vegan-termekek-134,100-os-gyumolcs-es-zoldseglevek-137,vegan-termekek,100-os-gyumolcs-es-zoldseglevek,999.0,999.0
7613036989305,Starbucks by NESCAFÉ Dolce Gusto Cappuccino tej- és kávékapszula 12 db/6 csésze 120 g,Starbucks by NESCAFÉ Dolce Gusto Cappuccino tej- és kávékapszula 12 db/6 csésze 120 g,vegan-termekek-134,100-os-gyumolcs-es-zoldseglevek-137,vegan-termekek,100-os-gyumolcs-es-zoldseglevek,2519.0,2519.0
7613036989329,"Starbucks by NESCAFÉ Dolce Gusto Caramel Macchiato tej- és kávékapszula 12 db/6 csésze 127,8 g","Starbucks by NESCAFÉ Dolce Gusto Caramel Macchiato tej- és kávékapszula 12 db/6 csésze 127,8 g",vegan-termekek-134,100-os-gyumolcs-es-zoldseglevek-137,vegan-termekek,100-os-gyumolcs-es-zoldseglevek,2519.0,2519.0
7613036989282,Starbucks by NESCAFÉ Dolce Gusto Latte Macchiato tej- és kávékapszula 12 db/6 csésze 129 g,Starbucks by NESCAFÉ Dolce Gusto Latte Macchiato tej- és kávékapszula 12 db/6 csésze 129 g,vegan-termekek-134,100-os-gyumolcs-es-zoldseglevek-137,vegan-termekek,100-os-gyumolcs-es-zoldseglevek,2519.0,2519.0
8445290398222,Starbucks by NESCAFÉ Dolce Gusto White Mocha tej- és kávékapszula 12 db/6 csésze 123 g,Starbucks by NESCAFÉ Dolce Gusto White Mocha tej- és kávékapszula 12 db/6 csésze 123 g,vegan-termekek-134,100-os-gyumolcs-es-zoldseglevek-137,vegan-termekek,100-os-gyumolcs-es-zoldseglevek,2519.0,2519.0
7613036988704,Starbucks by Nescafé Dolce Gusto Colombia Espresso kávékapszula 12 db/12 csésze 66 g,Starbucks by Nescafé Dolce Gusto Colombia Espresso kávékapszula 12 db/12 csésze 66 g,vegan-termekek-134,100-os-gyumolcs-es-zoldseglevek-137,vegan-termekek,100-os-gyumolcs-es-zoldseglevek,2519.0,2519.0
7613287906588,Starbucks by Nespresso Blonde Espresso Roast őrölt pörkölt kávé 18 kapszula 94 g,Starbucks by Nespresso Blonde Espresso Roast őrölt pörkölt kávé 18 kapszula 94 g,vegan-termekek-134,100-os-gyumolcs-es-zoldseglevek-137,vegan-termekek,100-os-gyumolcs-es-zoldseglevek,3569.0,3569.0
7613287186805,Starbucks by Nespresso Breakfast Blend őrölt pörkölt kávé 10 kapszula 56 g,Starbucks by Nespresso Breakfast Blend őrölt pörkölt kávé 10 kapszula 56 g,vegan-termekek-134,100-os-gyumolcs-es-zoldseglevek-137,vegan-termekek,100-os-gyumolcs-es-zoldseglevek,2099.0,2099.0
7613036961707,Starbucks by Nespresso Colombia őrölt pörkölt kávé 10 kapszula 57 g,Starbucks by Nespresso Colombia őrölt pörkölt kávé 10 kapszula 57 g,vegan-termekek-134,100-os-gyumolcs-es-zoldseglevek-137,vegan-termekek,100-os-gyumolcs-es-zoldseglevek,2099.0,2099.0
8445290156075,Starbucks by Nespresso Creamy Vanilla vaníliaízű őrölt pörkölt kávé 10 kapszula 51 g,Starbucks by Nespresso Creamy Vanilla vaníliaízű őrölt pörkölt kávé 10 kapszula 51 g,vegan-termekek-134,100-os-gyumolcs-es-zoldseglevek-137,vegan-termekek,100-os-gyumolcs-es-zoldseglevek,2099.0,2099.0
7613036961585,Starbucks by Nespresso Espresso Blonde Roast őrölt pörkölt kávé 10 kapszula 53 g,Starbucks by Nespresso Espresso Blonde Roast őrölt pörkölt kávé 10 kapszula 53 g,vegan-termekek-134,100-os-gyumolcs-es-zoldseglevek-137,vegan-termekek,100-os-gyumolcs-es-zoldseglevek,2099.0,2099.0
7613287855527,Starbucks by Nespresso Guatemala őrölt pörkölt kávé 10 kapszula 52 g,Starbucks by Nespresso Guatemala őrölt pörkölt kávé 10 kapszula 52 g,vegan-termekek-134,100-os-gyumolcs-es-zoldseglevek-137,vegan-termekek,100-os-gyumolcs-es-zoldseglevek,2099.0,2099.0
7613287302113,Starbucks by Nespresso Italian Style Roast őrölt pörkölt kávé 10 kapszula 56 g,Starbucks by Nespresso Italian Style Roast őrölt pörkölt kávé 10 kapszula 56 g,vegan-termekek-134,100-os-gyumolcs-es-zoldseglevek-137,vegan-termekek,100-os-gyumolcs-es-zoldseglevek,2099.0,2099.0
7613036961783,Starbucks by Nespresso Pike Place Roast őrölt pörkölt kávé 10 kapszula 53 g,Starbucks by Nespresso Pike Place Roast őrölt pörkölt kávé 10 kapszula 53 g,vegan-termekek-134,100-os-gyumolcs-es-zoldseglevek-137,vegan-termekek,100-os-gyumolcs-es-zoldseglevek,2099.0,2099.0
8445291452657,Starbucks by Nespresso Ristretto Shot őrölt pörkölt kávé 10 kapszula 57 g,Starbucks by Nespresso Ristretto Shot őrölt pörkölt kávé 10 kapszula 57 g,vegan-termekek-134,100-os-gyumolcs-es-zoldseglevek-137,vegan-termekek,100-os-gyumolcs-es-zoldseglevek,2099.0,2099.0
8445290154422,Starbucks by Nespresso Smooth Caramel karamellízű őrölt pörkölt kávé 10 kapszula 51 g,Starbucks by Nespresso Smooth Caramel karamellízű őrölt pörkölt kávé 10 kapszula 51 g,vegan-termekek-134,100-os-gyumolcs-es-zoldseglevek-137,vegan-termekek,100-os-gyumolcs-es-zoldseglevek,2099.0,2099.0
7630311506897,Starbucks by Nespresso Sunny Day Blend őrölt pörkölt kávé 10 kapszula 56 g,Starbucks by Nespresso Sunny Day Blend őrölt pörkölt kávé 10 kapszula 56 g,vegan-termekek-134,100-os-gyumolcs-es-zoldseglevek-137,vegan-termekek,100-os-gyumolcs-es-zoldseglevek,2099.0,2099.0
4061445355625,Tchibo Cafissimo Barista Edition Caffè Crema kávékapszula 10 db 80 g,Tchibo Cafissimo Barista Edition Caffè Crema kávékapszula 10 db 80 g,vegan-termekek-134,100-os-gyumolcs-es-zoldseglevek-137,vegan-termekek,100-os-gyumolcs-es-zoldseglevek,1944.0,1944.0
4061445355601,Tchibo Cafissimo Barista Edition Espresso kávékapszula 10 db 80 g,Tchibo Cafissimo Barista Edition Espresso kávékapszula 10 db 80 g,vegan-termekek-134,100-os-gyumolcs-es-zoldseglevek-137,vegan-termekek,100-os-gyumolcs-es-zoldseglevek,1944.0,1944.0
4061445355526,"Tchibo Cafissimo Barista Espresso Brasil kávékapszula, 80 g, 10 db","Tchibo Cafissimo Barista Espresso Brasil kávékapszula, 80 g, 10 db",vegan-termekek-134,100-os-gyumolcs-es-zoldseglevek-137,vegan-termekek,100-os-gyumolcs-es-zoldseglevek,1994.0,1944.0
4061445355229,Tchibo Cafissimo Caffè Crema Fine Aroma kávékapszula 30 db 210 g,Tchibo Cafissimo Caffè Crema Fine Aroma kávékapszula 30 db 210 g,vegan-termekek-134,100-os-gyumolcs-es-zoldseglevek-137,vegan-termekek,100-os-gyumolcs-es-zoldseglevek,5459.0,5459.0
4061445355267,Tchibo Cafissimo Caffè Crema Rich Aroma kávékapszula 30 db 228 g,Tchibo Cafissimo Caffè Crema Rich Aroma kávékapszula 30 db 228 g,vegan-termekek-134,100-os-gyumolcs-es-zoldseglevek-137,vegan-termekek,100-os-gyumolcs-es-zoldseglevek,5459.0,5459.0
4061445355427,Tchibo Cafissimo Decaffeinato koffeinmentes kávékapszula 10 db 70 g,Tchibo Cafissimo Decaffeinato koffeinmentes kávékapszula 10 db 70 g,vegan-termekek-134,100-os-gyumolcs-es-zoldseglevek-137,vegan-termekek,100-os-gyumolcs-es-zoldseglevek,1944.0,1944.0
4061445355328,"Tchibo Cafissimo Espresso Elegant Aroma kávékapszula, 70 g, 10 db","Tchibo Cafissimo Espresso Elegant Aroma kávékapszula, 70 g, 10 db",vegan-termekek-134,100-os-gyumolcs-es-zoldseglevek-137,vegan-termekek,100-os-gyumolcs-es-zoldseglevek,1944.0,1944.0
4061445355342,Tchibo Cafissimo Espresso Elegant kávékapszula 30 db 210 g,Tchibo Cafissimo Espresso Elegant kávékapszula 30 db 210 g,vegan-termekek-134,100-os-gyumolcs-es-zoldseglevek-137,vegan-termekek,100-os-gyumolcs-es-zoldseglevek,5459.0,5459.0
4061445355588,"Tchibo Cafissimo Espresso Flavored Edition Caramel kávékapszula 75 g, 10 db","Tchibo Cafissimo Espresso Flavored Edition Caramel kávékapszula 75 g, 10 db",vegan-termekek-134,100-os-gyumolcs-es-zoldseglevek-137,vegan-termekek,100-os-gyumolcs-es-zoldseglevek,1944.0,1944.0
4061445355564,Tchibo Cafissimo Espresso Flavored Edition Double Choc kávékapszula 10 db 70 g,Tchibo Cafissimo Espresso Flavored Edition Double Choc kávékapszula 10 db 70 g,vegan-termekek-134,100-os-gyumolcs-es-zoldseglevek-137,vegan-termekek,100-os-gyumolcs-es-zoldseglevek,1944.0,1944.0
4061445355380,Tchibo Cafissimo Espresso Intense Aroma kávékapszula 30 db 225 g,Tchibo Cafissimo Espresso Intense Aroma kávékapszula 30 db 225 g,vegan-termekek-134,100-os-gyumolcs-es-zoldseglevek-137,vegan-termekek,100-os-gyumolcs-es-zoldseglevek,5459.0,5459.0
4061445355366,"Tchibo Cafissimo Espresso Intense Aroma kávékapszula, 75 g, 10 db","Tchibo Cafissimo Espresso Intense Aroma kávékapszula, 75 g, 10 db",vegan-termekek-134,100-os-gyumolcs-es-zoldseglevek-137,vegan-termekek,100-os-gyumolcs-es-zoldseglevek,1944.0,1944.0
5998817313077,"Dreher Bak minőségi barna sör 7,3% 0,5 l","Dreher Bak minőségi barna sör 7,3% 0,5 l",vilagos-sor-231,sor-235,vilagos-sor,sor,564.0,564.0
5000213028940,"Guinness ír fekete színű sör 4,2% 440 ml","Guinness ír fekete színű sör 4,2% 440 ml",vilagos-sor-231,sor-235,vilagos-sor,sor,1319.0,1319.0
5998818174356,"Soproni Óvatos Duhaj Démon barna sör karamellmalátával 5,2% 500 ml","Soproni Óvatos Duhaj Démon barna sör karamellmalátával 5,2% 500 ml",vilagos-sor-231,sor-235,vilagos-sor,sor,554.0,554.0
5998817530986,"Staropramen Dark minőségi barna sör 4,4% 0,5 l","Staropramen Dark minőségi barna sör 4,4% 0,5 l",vilagos-sor-231,sor-235,vilagos-sor,sor,554.0,554.0
5901359164601,"Velkopopovický Kozel Černý barna sör 3,8% 0,5 l","Velkopopovický Kozel Černý barna sör 3,8% 0,5 l",vilagos-sor-231,sor-235,vilagos-sor,sor,514.0,514.0
5999562010884,Karalábé db,Karalábé db,virsli-62,szalonna-bacon-67,virsli,szalonna-bacon,364.0,314.0
5999541558161,Petrezselyemgyökér 500 g,Petrezselyemgyökér 500 g,virsli-62,szalonna-bacon-67,virsli,szalonna-bacon,464.0,415.0
5999033890991,S-Budget leveszöldség 750 g,S-Budget leveszöldség 750 g,virsli-62,szalonna-bacon-67,virsli,szalonna-bacon,1039.0,1039.0
5999139402890,S-Budget sárgarépa 1 kg,S-Budget sárgarépa 1 kg,virsli-62,szalonna-bacon-67,virsli,szalonna-bacon,405.0,519.0
5999033893916,SPAR Natur*pur Bio leveszöldség 500 g,SPAR Natur*pur Bio leveszöldség 500 g,virsli-62,szalonna-bacon-67,virsli,szalonna-bacon,1249.0,1249.0
5999562010631,Zeller lédig,Zeller lédig,virsli-62,szalonna-bacon-67,virsli,szalonna-bacon,1092.0,1092.0
5999500671382,Zellerszár 1 db,Zellerszár 1 db,virsli-62,szalonna-bacon-67,virsli,szalonna-bacon,729.0,729.0
5997349305215,"Bravos 3in1 instant, azonnal oldódó kávéspecialitás 10 x 17 g (170 g)","Bravos 3in1 instant, azonnal oldódó kávéspecialitás 10 x 17 g (170 g)",vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,884.0,884.0
5997951103100,Cikorina Gold instant cikória 200 g,Cikorina Gold instant cikória 200 g,vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,1784.0,1784.0
5998025345006,Completa kávékrémpor 200 g,Completa kávékrémpor 200 g,vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,1049.0,1049.0
5998025300395,Completa kávékrémpor 350 g,Completa kávékrémpor 350 g,vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,1574.0,1574.0
4046234767278,Eduscho Family instant kávé 100 g,Eduscho Family instant kávé 100 g,vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,2204.0,2204.0
4046234767339,Eduscho Family instant kávé 200 g,Eduscho Family instant kávé 200 g,vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,4409.0,4409.0
4001431140071,HOCHWALD kávétejszín 10% 10x10 g,HOCHWALD kávétejszín 10% 10x10 g,vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,170.0,170.0
5901154042005,Inka Classic instant gabonakávé keverék 180 g,Inka Classic instant gabonakávé keverék 180 g,vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,1209.0,1209.0
8711000571958,"Jacobs 3in1 Original azonnal oldódó kávéitalpor kávéfehérítővel és cukorral 10 x 12,6 g (126 g)","Jacobs 3in1 Original azonnal oldódó kávéitalpor kávéfehérítővel és cukorral 10 x 12,6 g (126 g)",vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,1049.0,1049.0
8711000516195,Jacobs Gold instant kávé 200 g,Jacobs Gold instant kávé 200 g,vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,4619.0,4619.0
8711000516164,Jacobs Krönung instant kávé 200 g,Jacobs Krönung instant kávé 200 g,vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,4619.0,4619.0
8711000454145,"Jacobs Milka csokoládéízű azonnal oldódó kávé- és kakaóitalpor 8 x 15,8 g (126,4 g)","Jacobs Milka csokoládéízű azonnal oldódó kávé- és kakaóitalpor 8 x 15,8 g (126,4 g)",vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,1469.0,1469.0
5997642500270,Maci koffeinmentes azonnal oldódó cukrozott pótkávé kivonat 250 g,Maci koffeinmentes azonnal oldódó cukrozott pótkávé kivonat 250 g,vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,1259.0,1259.0
5900649058187,Mokate 2in1 Classic azonnal oldódó kávéspecialitás 24 x 14 g (336 g),Mokate 2in1 Classic azonnal oldódó kávéspecialitás 24 x 14 g (336 g),vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,1784.0,1784.0
5900649011052,Mokate 3in1 Classic azonnal oldódó kávéspecialitás 10 x 17 g (170 g),Mokate 3in1 Classic azonnal oldódó kávéspecialitás 10 x 17 g (170 g),vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,934.0,934.0
5900649011113,Mokate 3in1 Classic azonnal oldódó kávéspecialitás 24 x 17 g (408 g),Mokate 3in1 Classic azonnal oldódó kávéspecialitás 24 x 17 g (408 g),vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,1784.0,1784.0
5900649064683,Mokate 3in1 azonnal oldódó kávéspecialitás Irish Cream likőr ízesítéssel 10 x 17 g (170 g),Mokate 3in1 azonnal oldódó kávéspecialitás Irish Cream likőr ízesítéssel 10 x 17 g (170 g),vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,934.0,934.0
5900649075429,Mokate 3in1 azonnal oldódó kávéspecialitás Irish Cream likőr ízesítéssel 24 x 17 g (408 g),Mokate 3in1 azonnal oldódó kávéspecialitás Irish Cream likőr ízesítéssel 24 x 17 g (408 g),vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,1734.0,1784.0
5900649067530,Mokate 3in1 instant kávéitalpor kávéba és teába cukorral 24 x 17 g (408 g),Mokate 3in1 instant kávéitalpor kávéba és teába cukorral 24 x 17 g (408 g),vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,1784.0,1784.0
7613036870115,NESCAFÉ 2in1 Unsweetened Taste  azonnal oldódó kávéspecialitás 10 x 8 g (80 g),NESCAFÉ 2in1 Unsweetened Taste  azonnal oldódó kávéspecialitás 10 x 8 g (80 g),vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,1209.0,1209.0
7613036900096,NESCAFÉ 2in1 Unsweetened Taste azonnal oldódó kávéspecialitás 20 x 8 g (160 g),NESCAFÉ 2in1 Unsweetened Taste azonnal oldódó kávéspecialitás 20 x 8 g (160 g),vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,2414.0,2414.0
7613287396464,"NESCAFÉ 3in1 Brown Sugar azonnal oldódó kávéspecialitás barna cukorral 24 x 16,5 g (396 g)","NESCAFÉ 3in1 Brown Sugar azonnal oldódó kávéspecialitás barna cukorral 24 x 16,5 g (396 g)",vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,2414.0,2414.0
7613036842365,"NESCAFÉ 3in1 Classic Smooth & Rich azonnal oldódó kávéspecialitás 10 x 16,5 g (165 g)","NESCAFÉ 3in1 Classic Smooth & Rich azonnal oldódó kávéspecialitás 10 x 16,5 g (165 g)",vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,1154.0,1154.0
8445291202269,"NESCAFÉ 3in1 Classic Smooth & Rich azonnal oldódó kávéspecialitás 24 x 16,5 g (396 g)","NESCAFÉ 3in1 Classic Smooth & Rich azonnal oldódó kávéspecialitás 24 x 16,5 g (396 g)",vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,2414.0,2414.0
59945383,"NESCAFÉ 3in1 Classic azonnal oldódó kávéspecialitás 16,5 g","NESCAFÉ 3in1 Classic azonnal oldódó kávéspecialitás 16,5 g",vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,104.0,104.0
8445290099785,NESCAFÉ 3in1 Creamy Latte azonnal oldódó kávés italpor tejporral és cukorral 10 x 15 g (150 g),NESCAFÉ 3in1 Creamy Latte azonnal oldódó kávés italpor tejporral és cukorral 10 x 15 g (150 g),vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,1154.0,1154.0
8445291208445,NESCAFÉ 3in1 Strong Intense & Rich azonnal oldódó kávéspecialitás 10 x 16 g (160 g),NESCAFÉ 3in1 Strong Intense & Rich azonnal oldódó kávéspecialitás 10 x 16 g (160 g),vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,1154.0,1154.0
8445291208469,NESCAFÉ 3in1 Strong Intense & Rich azonnal oldódó kávéspecialitás 24 x 16 g (384 g),NESCAFÉ 3in1 Strong Intense & Rich azonnal oldódó kávéspecialitás 24 x 16 g (384 g),vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,2414.0,2414.0
8445291531581,"NESCAFÉ Cappuccino azonnal oldódó kávéspecialitás 8 x 13,5 g (108 g)","NESCAFÉ Cappuccino azonnal oldódó kávéspecialitás 8 x 13,5 g (108 g)",vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,1209.0,1209.0
7613036330688,NESCAFÉ Gold Decaf koffeinmentes azonnal oldódó kávé 100 g,NESCAFÉ Gold Decaf koffeinmentes azonnal oldódó kávé 100 g,vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,3884.0,3884.0
7613036280181,NESCAFÉ Gold Gazdag Aroma & Selymes Íz azonnal oldódó kávé 50 g,NESCAFÉ Gold Gazdag Aroma & Selymes Íz azonnal oldódó kávé 50 g,vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,1889.0,1889.0
8445291532236,NESCAFÉ Irish Cappuccino likőr ízű azonnal oldódó kávéspecialitás 8 x 14 g (112 g),NESCAFÉ Irish Cappuccino likőr ízű azonnal oldódó kávéspecialitás 8 x 14 g (112 g),vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,1209.0,1209.0
8445291532045,NESCAFÉ Vanilla Cappuccino vanília ízű azonnal oldódó kávéspecialitás 8 x 14 g (112 g),NESCAFÉ Vanilla Cappuccino vanília ízű azonnal oldódó kávéspecialitás 8 x 14 g (112 g),vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,1209.0,1209.0
8445291342989,NESCAFÉ mogyorós ízű azonnal oldódó kávé 95 g,NESCAFÉ mogyorós ízű azonnal oldódó kávé 95 g,vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,2099.0,2099.0
7613036844475,"Nescafé 3in1 Brown Sugar azonnal oldódó kávéspecialitás barnacukorral 10 x 16,5 g (165 g)","Nescafé 3in1 Brown Sugar azonnal oldódó kávéspecialitás barnacukorral 10 x 16,5 g (165 g)",vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,1154.0,1154.0
5998710983094,Nescafé Classic Brasero azonnal oldódó kávé 200 g,Nescafé Classic Brasero azonnal oldódó kávé 200 g,vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,3674.0,3674.0
5998710983056,Nescafé Classic azonnal oldódó kávé 200 g,Nescafé Classic azonnal oldódó kávé 200 g,vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,3674.0,3674.0
7613033658532,Nescafé Classic azonnal oldódó kávé 50 g,Nescafé Classic azonnal oldódó kávé 50 g,vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,1104.0,1104.0
7613034584236,Nescafé Crema azonnal oldódó kávé 100 g,Nescafé Crema azonnal oldódó kávé 100 g,vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,2099.0,2099.0
7613034483164,Nescafé Crema azonnal oldódó kávé 200 g,Nescafé Crema azonnal oldódó kávé 200 g,vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,3674.0,3674.0
7613036299497,Nescafé Gold azonnal oldódó kávé 100 g,Nescafé Gold azonnal oldódó kávé 100 g,vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,3884.0,3884.0
7613037488432,Nestlé Ricoré 3in1 instant kávékeverék cukorral és kávékrémesítővel 10 x 15 g (150 g),Nestlé Ricoré 3in1 instant kávékeverék cukorral és kávékrémesítővel 10 x 15 g (150 g),vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,1049.0,1049.0
8711000566718,"Omnia 3in1 Classic azonnal oldódó kávéitalpor kávéfehérítővel cukorral 10 x 11,1 g (111 g)","Omnia 3in1 Classic azonnal oldódó kávéitalpor kávéfehérítővel cukorral 10 x 11,1 g (111 g)",vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,1049.0,1049.0
7613036915304,Ricoré azonnal oldódó kávé és cikória 150 g,Ricoré azonnal oldódó kávé és cikória 150 g,vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,2309.0,2309.0
9100000837901,S-Budget instant kávé granulátum 200 g,S-Budget instant kávé granulátum 200 g,vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,2099.0,1679.0
8710671201065,SPAR Classic instant kávé 100 g,SPAR Classic instant kávé 100 g,vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,1574.0,1574.0
9100000757797,SPAR Crema instant kávé 150 g,SPAR Crema instant kávé 150 g,vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,1574.0,1574.0
8710671201041,SPAR Gold fagyasztva szárított instant kávé 100 g,SPAR Gold fagyasztva szárított instant kávé 100 g,vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,1364.0,1364.0
9100000758275,SPAR Gold koffeinmentes liofilizált instant kávé 100 g,SPAR Gold koffeinmentes liofilizált instant kávé 100 g,vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,1469.0,1209.0
5999033868617,SPAR kávéfehérítő krémpor 200 g,SPAR kávéfehérítő krémpor 200 g,vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,504.0,499.0
5997951103605,Sweetab 3in1 Cappuccino azonnal oldódó kávéspecialitás fruktózzal 10 x 10 g (100 g),Sweetab 3in1 Cappuccino azonnal oldódó kávéspecialitás fruktózzal 10 x 10 g (100 g),vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,944.0,944.0
4046234767551,Tchibo Gold Selection instant kávé 100 g,Tchibo Gold Selection instant kávé 100 g,vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,2204.0,2204.0
4046234767650,Tchibo Gold Selection instant kávé 200 g,Tchibo Gold Selection instant kávé 200 g,vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,4409.0,4409.0
5997176728362,Tutti Classic instant jegeskávé italpor 10 x 18 g (180 g),Tutti Classic instant jegeskávé italpor 10 x 18 g (180 g),vizek-uditok-136,izesitett-viz-139,vizek-uditok,izesitett-viz,684.0,684.0
5760466851848,Apetina laktózmentes krémfehérsajt 200 g,Apetina laktózmentes krémfehérsajt 200 g,zabpehely-zabkasa-rizskasa-70,kave-75,zabpehely-zabkasa-rizskasa,kave,1435.0,1435.0
5997381370318,Dr. Oetker Vitalis laktózmentes vörös áfonyás zabkása alappor 50 g,Dr. Oetker Vitalis laktózmentes vörös áfonyás zabkása alappor 50 g,zabpehely-zabkasa-rizskasa-70,kave-75,zabpehely-zabkasa-rizskasa,kave,309.0,309.0
5999860497936,HELL Ice Coffee Coconut UHT laktózmentes kókusz ízű ital tejjel és kávékivonattal 250 ml,HELL Ice Coffee Coconut UHT laktózmentes kókusz ízű ital tejjel és kávékivonattal 250 ml,zabpehely-zabkasa-rizskasa-70,kave-75,zabpehely-zabkasa-rizskasa,kave,434.0,434.0
5999571050611,"HELL Ice Coffee Salted Caramel UHT laktózmentes sós karamell ízű ital tejjel, kávékivonattal, 250 ml","HELL Ice Coffee Salted Caramel UHT laktózmentes sós karamell ízű ital tejjel, kávékivonattal, 250 ml",zabpehely-zabkasa-rizskasa-70,kave-75,zabpehely-zabkasa-rizskasa,kave,434.0,434.0
