product_name,barcode,unit_price,categories,image_urls
Heinz American Style füstölt szalonnaízű szósz 220 ml,5000157078858,1589.0,tapszerek-224,https://imageproxy.wolt.com/assets/689b7799f18c6aaa80309ae2
Heinz Mild mustár 240 g,50457403,1379.0,tapszerek-224,https://imageproxy.wolt.com/assets/689b7118f18c6aaa803090d5
"Heinz Zero ketchup, hozzáadott cukor és só nélkül, édesítőszerrel 425 g",8715700126234,1734.0,tapszerek-224,https://imageproxy.wolt.com/assets/689ba6529bbcfa1dc39bdb57
Heinz csípős ketchup cayenne borssal 460 g,87157321,1734.0,tapszerek-224,https://imageproxy.wolt.com/assets/66793c4bbfc2441871a68e6c
Heinz ketchup 700 g,8715700116983,2099.0,tapszerek-224,https://imageproxy.wolt.com/assets/689ba650f18c6aaa8030d283
Heinz ketchup 875 ml,8715700016504,2309.0,tapszerek-224,https://imageproxy.wolt.com/assets/66793c9e34063d58fe45fdb8
Heinz ketchuppal ízesített majonéz 425 g,5900783009908,1889.0,tapszerek-224,https://imageproxy.wolt.com/assets/689b7b5c9bbcfa1dc39bb71b
Heinz majonéz 70% zsírtartalommal 395 g,8715700422510,1889.0,tapszerek-224,https://imageproxy.wolt.com/assets/689ba65587a8f04a4a7db910
Heinz mustár 445 g,8715700110196,2014.0,tapszerek-224,https://imageproxy.wolt.com/assets/689ba64f87a8f04a4a7db909
Heinz paradicsom ketchup 460 g,8715700112664,1734.0,tapszerek-224,https://imageproxy.wolt.com/assets/689ba650f18c6aaa8030d281
Hellmann's Cheddar sajtos szósz 430 g,8721201959608,1909.0,tapszerek-224,https://imageproxy.wolt.com/assets/689bafb69bbcfa1dc39be896
Hellmann's Light Mayonnaise 430 ml,8714100848623,1574.0,tapszerek-224,https://imageproxy.wolt.com/assets/667940ea8353ae60784d4f39
Hellmann's Original majonéz 383 g,8720182088277,1574.0,tapszerek-224,https://imageproxy.wolt.com/assets/69d83d9df17312ee6578f178
Hellmann's Samba édes-chilis majonézes szósz 263 g,8721201954306,1260.0,tapszerek-224,https://imageproxy.wolt.com/assets/69c5120c3c71c6b1ec23d65f
Hellmann's Tasty majonéz 411 g,8721317715624,1574.0,tapszerek-224,https://imageproxy.wolt.com/assets/69d83dbaf17312ee6578f18c
Hellmann's fokhagymás-joghurtos-zöldfűszeres majonézes farm szósz 240 g,8721317791109,1260.0,tapszerek-224,https://imageproxy.wolt.com/assets/69e9fbe128419a6b3196caee
Hellmann's majonéz 404 g,8714100848234,1574.0,tapszerek-224,https://imageproxy.wolt.com/assets/69d83da7f17312ee6578f180
